round,time,val/loss,val/accuracy,val/macro_f1,val/auroc,val/eo_gap,val/fpr_gap,val/sp_gap,val/worst_group_f1,val/worst_group_accuracy,participating_clients,mgda/alphas,pcgrad/num_conflicts,cagrad/rho_used,cagrad/adjustment,duals/lambda_eo,duals/lambda_fpr,duals/lambda_sp,dfbd/avg_tilt,dfbd/eta,dfbd/tilt_std,selector/signal_max,selector/signal_mean,distill/loss,distill/steps,weights/mean,weights/std,weights/max,weights/min,privacy/sa_enabled,privacy/dp_enabled
1,6.702788829803467,0.6938353031873703,0.5016677785190127,0.501517812426964,0.5049479586535534,0.01900958190529245,0.002066115642452646,0.19286668270568713,0.0,0.48546824542518835,10,"[0.5000053318938408, 0.4999946255740283, 4.253213114748169e-08]",0,0.7,0.9869856137859614,0.0006014372920617461,0.0,0.025930002331733704,0.8450061678886414,2.0,0.5735241174697876,1.1246551431342957,0.5079911362119018,0.0,300,0.09999999403953552,0.06501279771327972,0.1970946341753006,0.021239688619971275,False,False
2,6.545770168304443,0.6945657332738241,0.4916611074049366,0.48895898206807686,0.502596693000842,0.012408478663676226,5.998400425945244e-11,0.19358922051511618,0.0,0.4520990312163617,10,"[0.5000120274444225, 0.4999879423707977, 3.018477989080661e-08]",0,0.7,0.9849303737885048,0.0002127090992871672,0.0,0.05196838453412056,0.7956403493881226,2.0,0.541398823261261,1.1024749217368661,0.5052700507327914,0.0,300,0.09999998658895493,0.06372737884521484,0.1989578902721405,0.017887379974126816,False,False
3,7.079283714294434,0.696357881029447,0.47565043362241494,0.45331367228534625,0.4914073556546819,0.011225199327111968,5.998400425945244e-11,0.20737044359854617,0.0,0.4025834230355221,10,"[0.5000088718624364, 0.49999108897734584, 3.916021834600596e-08]",0,0.7,0.9843464199544396,0.0,0.0,0.08007395267486572,0.7930733561515808,2.0,0.5863358378410339,1.0917743035946041,0.5047607574091852,0.0,300,0.10000000149011612,0.05031938850879669,0.16266882419586182,0.02412843331694603,False,False
4,5.590895652770996,0.6992226392030716,0.4683122081387592,0.3962112057703203,0.4939933000125401,0.0022296173509833705,5.998400425945244e-11,0.19012438669534132,0.0,0.3573735199138859,10,"[0.5000005762585926, 0.4999993713252512, 5.2416156250513926e-08]",0,0.7,0.9873522532523904,0.0,0.0,0.10559260845184326,0.6670444011688232,2.0,0.46957844495773315,1.0837719945425168,0.5023069366672487,0.0,300,0.10000000149011612,0.06663063913583755,0.21771842241287231,0.026742463931441307,False,False
5,5.5227580070495605,0.7041759490966797,0.4616410940627085,0.34070819369785976,0.49795596639257633,0.007469284596663184,5.998400425945244e-11,0.1947602060190145,0.0,0.32723358449946177,10,"[0.5000181036522513, 0.4999818539169889, 4.243075999267418e-08]",0,0.7,0.9851349780390206,0.0,0.0,0.1318066418170929,0.8015518188476562,2.0,0.5320822596549988,1.083229155572299,0.5035002749659584,0.0,300,0.10000000894069672,0.0598021075129509,0.1863432377576828,0.019031919538974762,False,False
6,5.862399578094482,0.714358334740003,0.45963975983989325,0.3159616277340353,0.49826319843786393,0.010654832102487188,5.998400425945244e-11,0.2003089616289327,0.0,0.317545748116254,10,"[0.5000017908391969, 0.4999981778620597, 3.129874375680458e-08]",0,0.7,0.980856731690876,0.0,0.0,0.15885299444198608,0.6586198806762695,2.0,0.4716678261756897,1.1226534397329784,0.5122902762789323,0.0,300,0.10000000149011612,0.07260226458311081,0.23703309893608093,0.019586646929383278,False,False
7,7.602485179901123,0.7403547515471777,0.4603068712474983,0.3152124257651896,0.49430501065907095,0.0014225942555837756,5.998400425945244e-11,0.2011347191254229,0.0,0.317545748116254,10,"[0.5000091300676817, 0.4999908356097113, 3.432260745957813e-08]",0,0.7,0.9852061681838319,0.0,0.0,0.18602320551872253,0.932919979095459,2.0,0.5903527736663818,1.123824969665041,0.5148335892072732,0.0,300,0.10000000149011612,0.06808537989854813,0.17923329770565033,0.017876606434583664,False,False
8,3.0231971740722656,nan,0.5396931287525016,0.35051993067590986,0.5,0.01848043002366495,5.998400425945244e-11,0.21711005798927913,0.0,0.30701754385964913,10,"[0.49999787736171225, 0.5000020731369275, 4.950136075027961e-08]",0,0.7,0.9807013433424595,0.0005220645107328892,0.0,0.2155897170305252,0.7918024659156799,2.0,0.6152902245521545,1.198771076803,0.5269477395062762,0.0,300,0.10000000149011612,0.06370837241411209,0.18787279725074768,0.012180388905107975,False,False
9,2.6186652183532715,nan,0.5396931287525016,0.35051993067590986,0.5,0.005363313286211535,5.998400425945244e-11,0.1988248299122397,0.0,0.30701754385964913,10,"[0.499993343847617, 0.500006656152383]",0,0.7,nan,0.0,0.0,0.2424134463071823,nan,2.0,nan,nan,nan,0.0,300,nan,nan,nan,nan,False,False
10,2.630479335784912,nan,0.5396931287525016,0.35051993067590986,0.5,0.004515074847814549,5.998400425945244e-11,0.19648285890444322,0.0,0.30701754385964913,10,"[0.49992700045731026, 0.5000729995426896]",0,0.7,nan,0.0,0.0,0.26888588070869446,nan,2.0,nan,nan,nan,0.0,300,nan,nan,nan,nan,False,False
