round,time,val/loss,val/accuracy,val/macro_f1,val/auroc,val/eo_gap,val/fpr_gap,val/sp_gap,val/worst_group_f1,val/worst_group_accuracy
0,0.23303437232971191,0.696956387587956,0.505,0.502734333306126,0.4954958362489047,0.005893657911595129,0.13247863247863245,0.054043744464055965,0.38202246711652565,0.4617737003058104
1,0.26471567153930664,0.6983327354703631,0.52125,0.5107861749194889,0.4946826282378602,0.013356822549647651,0.04469854469854467,0.021723529297670574,0.36307691815043786,0.4617737003058104
2,0.23151040077209473,0.7005035025732858,0.52875,0.5113407507141132,0.49469523611400035,0.00637411915438818,0.06690344190344188,0.036710178378623004,0.350993372486733,0.44648318042813456
3,0.24106121063232422,0.7027081336293902,0.5225,0.4933149405772496,0.4949852172652256,0.01649583600256249,0.05786555786555786,0.019945561870033823,0.32028469248616404,0.41590214067278286
4,0.25415802001953125,0.7041743993759155,0.51875,0.4849282996780802,0.49580472921434016,0.005861627162075611,0.0602621852621853,0.021568361231258604,0.30036629534758286,0.40672782874617736
5,0.27707457542419434,0.7049160003662109,0.52,0.48149798472849525,0.49676292780099734,0.009513132607303021,0.01819126819126815,0.002502085070892446,0.28996282026561276,0.40978593272171254
6,0.268984317779541,0.7051903435162136,0.5275,0.4865211810012837,0.49683227111976846,0.01399743754003846,0.026593901593901625,0.009070866548997525,0.2965779417663983,0.40978593272171254
7,0.36214327812194824,0.7047912222998483,0.52625,0.4847664540818494,0.4971222522709937,0.0184817424727739,0.026593901593901625,0.0060127625734623935,0.2965779417663983,0.40672782874617736
8,0.23546123504638672,0.7044375964573452,0.5225,0.47527472527472525,0.4978913327155474,0.03110185778347213,0.0037537537537537524,0.01305351358690382,0.2857142807250936,0.39755351681957185
9,0.2842237949371338,0.7039895057678223,0.5225,0.47527472527472525,0.49847759895606786,0.03110185778347213,0.0037537537537537524,0.01305351358690382,0.2857142807250936,0.39755351681957185
10,0.24314308166503906,0.7036005258560181,0.5275,0.4781564288228838,0.4981434902383519,0.03558616271620757,0.018768768768768762,0.005540793038126102,0.2913385777066155,0.3944954128440367
11,0.2583036422729492,0.7032704523631504,0.53125,0.47823818426888126,0.4982380493094036,0.02578475336322869,0.0010683760683760646,0.007202384415953861,0.28112449304688636,0.40061162079510704
12,0.2373793125152588,0.7025093351091657,0.53,0.47638146167557927,0.49894409037325615,0.04189622037155666,0.0010683760683760646,0.015432757271886782,0.28799999504896,0.3944954128440367
13,0.27823805809020996,0.7020306161471775,0.52875,0.47357305308429287,0.49903234550623776,0.03923766816143498,0.0019346269346269263,0.01426253143769679,0.282258059576613,0.39143730886850153
14,0.26317763328552246,0.701759568282536,0.53625,0.47713247327967245,0.4991363604843946,0.04820627802690583,0.0007218757218757366,0.013809957910661974,0.28925619344648595,0.39143730886850153
15,0.23233628273010254,0.7014568107468742,0.54,0.47682312214331923,0.4988180116118539,0.06165919282511212,0.006121506121506137,0.015471549288489761,0.29473683868020933,0.3853211009174312
16,0.23992633819580078,0.70110741683415,0.54125,0.4766852215264893,0.4985721580271195,0.06614349775784753,0.0004908754908755086,0.019473592334697504,0.2897526468149184,0.3853211009174312
17,0.2504463195800781,0.7006929176194328,0.54625,0.4802917095431972,0.49868562891238155,0.07777065983344009,0.013715638715638717,0.026533739356440433,0.2857142824512755,0.38837920489296635
18,0.26779603958129883,0.7005108083997454,0.5475,0.4790429933441266,0.49926559121483194,0.07511210762331838,0.029943404943404944,0.03147972147332079,0.28158844449425907,0.39143730886850153
19,0.25351476669311523,0.7000957471983773,0.545,0.4761647778377406,0.4997005629416697,0.07959641255605382,0.03294640794640796,0.03665199035371855,0.2753623157175488,0.38837920489296635
