round,time,val/loss,val/accuracy,val/macro_f1,val/auroc,val/eo_gap,val/fpr_gap,val/sp_gap,val/worst_group_f1,val/worst_group_accuracy
0,0.5431427955627441,0.6934131185213724,0.5123415610406938,0.4933799559018189,0.5068827143906416,0.028534649216906238,0.07706173952230738,0.04345740562385514,0.33860758994807527,0.45087719298245615
1,0.5075457096099854,0.6949108590682348,0.513675783855904,0.4879488122655633,0.5049336271295749,0.04870199527998281,0.0610815682739973,0.04772722980756522,0.3338842925126973,0.4280701754385965
2,0.4618651866912842,0.6969602306683859,0.5130086724482988,0.4847584518316226,0.5041185217033016,0.04526925552456551,0.06462370437133846,0.04856570921383113,0.3255033506942819,0.4245614035087719
3,0.5060029029846191,0.6986308445533117,0.513675783855904,0.4828453724364602,0.5038945916411387,0.057069298433812476,0.0447138350608382,0.04657337639038395,0.32764504618358986,0.41228070175438597
4,0.5638542175292969,0.6996085544427236,0.5183455637091394,0.4854527993305948,0.5038623457121871,0.052821282986483586,0.04352410995944117,0.04107227163711219,0.32638888388050985,0.41403508771929826
5,0.5393869876861572,0.6998746494452158,0.5183455637091394,0.4816179710700259,0.5039053402841225,0.04260888221411718,0.04962595763857594,0.03935943194908692,0.31261100743378695,0.41228070175438597
6,0.5452265739440918,0.6996653825044632,0.5190126751167445,0.4821377661055265,0.5035595922681428,0.03668740613602234,0.04075709779179809,0.03262138122485975,0.3107142807175383,0.41228070175438597
7,0.45566654205322266,0.6992140958706538,0.5163442294863242,0.4772358087277846,0.503785313770803,0.036644496889079614,0.0433168093735917,0.03601117972541687,0.3027026977116793,0.4070175438596491
8,0.5678589344024658,0.698903019229571,0.5170113408939293,0.4725976005162855,0.5034252342308451,0.019652435099764,0.03010365029292475,0.02325458425396104,0.2841121445749324,0.4017543859649123
9,0.4789564609527588,0.6983553071816763,0.5150100066711141,0.47196238813809555,0.5036527471740027,0.026432096116713155,0.045281658404686786,0.03362038033728021,0.28729281270643625,0.40350877192982454
10,0.8263630867004395,0.6979992687702179,0.5170113408939293,0.46846887440052654,0.5033410365274718,0.03651576914825144,0.05236593059936906,0.040679470473816426,0.2830188629779281,0.39649122807017545
11,0.7261030673980713,0.6975919604301453,0.513675783855904,0.4616480568713375,0.5031780154422171,0.04153615104054925,0.046056782334384844,0.04367080240968407,0.2753346031021209,0.38596491228070173
12,0.4881715774536133,0.6971294184525808,0.5156771180787192,0.4645986090940219,0.5034109027068666,0.039862690409783325,0.046056782334384844,0.04123845674466037,0.27862594926716105,0.3894736842105263
13,0.46423768997192383,0.6968006591002146,0.5123415610406938,0.45867019198040526,0.5033535766109528,0.04574125724093542,0.035610635421360975,0.04287386928030518,0.27360307793466765,0.37894736842105264
14,0.4801764488220215,0.6965232392152151,0.5116744496330887,0.45562302792165266,0.5033464108489637,0.04063505685475219,0.04388463271744028,0.044509281815949986,0.26459143478773345,0.37894736842105264
15,0.532341480255127,0.6963306069374084,0.5150100066711141,0.4564552402394689,0.5031386037512764,0.0363870414074233,0.03126633618747185,0.035499405132853656,0.2619047570399503,0.37719298245614036
16,0.4800987243652344,0.6961241165796915,0.5116744496330887,0.45562302792165266,0.5024954766127443,0.04655653293284703,0.02930148715637676,0.04167846958623686,0.2690058430553751,0.3736842105263158
17,0.4815385341644287,0.6958407411972681,0.5163442294863242,0.4579505490696216,0.5027982300567886,0.03977687191589788,0.029689049121225775,0.035499405132853656,0.2658730110080468,0.37719298245614036
18,0.45417165756225586,0.6956028689940771,0.5190126751167445,0.46146870224291087,0.5026952222281937,0.04994636344132161,0.028111762054979728,0.03765225766245539,0.27667983702409044,0.37719298245614036
19,0.4915127754211426,0.6953198512395223,0.5183455637091394,0.4615082255631317,0.5031717454004765,0.03557176571551168,0.03126633618747185,0.03238909976771856,0.2687746986844819,0.3824561403508772
