round,time,val/loss,val/accuracy,val/macro_f1,val/auroc,val/eo_gap,val/fpr_gap,val/sp_gap,val/worst_group_f1,val/worst_group_accuracy,participating_clients,mgda/alphas,pcgrad/num_conflicts,cagrad/rho_used,cagrad/adjustment,duals/lambda_eo,duals/lambda_fpr,duals/lambda_sp,dfbd/avg_tilt,dfbd/eta,dfbd/tilt_std,selector/signal_max,selector/signal_mean,distill/loss,distill/steps,weights/mean,weights/std,weights/max,weights/min,privacy/sa_enabled,privacy/dp_enabled
1,2.075117588043213,0.6963010877370834,0.4904904904904905,0.4777556962610343,0.5100318150698724,0.010301885326042703,0.001589820606446009,0.4023062386261244,0.0,0.4462279293739968,10,"[0.06887587930405102, 0.4488015340626314, 0.48232258663331706]",0,0.7,0.7329052050906683,0.0,0.0,0.0019115312024950981,0.8607865571975708,2.0,0.5179787278175354,0.512363076210022,0.20445215406826903,0.0,300,0.10000000149011612,0.054300449788570404,0.17315784096717834,0.026903878897428513,False,False
2,1.8180632591247559,0.7108359560370445,0.4774774774774775,0.37591791209106834,0.5087209536466514,0.012610029006639434,4.507735787067461e-09,0.40243284802768065,0.0,0.3467094703049759,10,"[0.17492060776730417, 0.37479339680763835, 0.4502859954250571]",0,0.7,0.693915860847814,0.0,0.0,0.003823695471510291,0.8664693832397461,2.0,0.5745821595191956,0.5300531616210937,0.2037130587820742,0.0,300,0.10000000149011612,0.055816423147916794,0.16407690942287445,0.02404281497001648,False,False
3,1.6238536834716797,0.7183161601424217,0.4804804804804805,0.3999375032550388,0.49548548185735575,0.007993741645445973,0.010605301196052507,0.4062993043195659,0.0,0.37720706260032105,10,"[0.10241551650899494, 0.4317218343084452, 0.4658626491825597]",0,0.7,0.6592747554709424,0.0,0.0,0.005755192134529352,0.8733323812484741,2.0,0.5073860287666321,0.5267497364044189,0.1991542413637644,0.0,300,0.09999999403953552,0.06092718988656998,0.21062637865543365,0.022866247221827507,False,False
4,1.848628282546997,0.7595371231436729,0.46346346346346345,0.32458450640268827,0.4909790181627804,0.0047988534869468635,4.507735787067461e-09,0.40324120034870675,0.0,0.3274478330658106,10,"[0.1413662123456166, 0.4105265626776383, 0.4481072249767448]",0,0.7,0.6423677656630904,0.0,0.0,0.007671398110687733,1.0447421073913574,2.0,0.48925307393074036,0.5318062505149841,0.19210099198437225,0.0,300,0.10000002384185791,0.03963174670934677,0.15329670906066895,0.018127918243408203,False,False
5,1.6955595016479492,0.7273664772510529,0.4804804804804805,0.4087321544035389,0.5476783053441263,0.00417943637144047,0.001589820606446009,0.39771908266983574,0.0,0.38202247191011235,10,"[0.18986288277936356, 0.39309651129358303, 0.41704060592705366]",0,0.7,0.6389182913275894,0.0,0.0,0.009559993632137775,0.8198992609977722,2.0,0.5197407007217407,0.5469120219669342,0.18690367959033843,0.0,300,0.09999999403953552,0.07783125340938568,0.2387857586145401,0.024161018431186676,False,False
6,1.636272668838501,0.7302747294306755,0.46846846846846846,0.3751874252801809,0.5432241955619992,0.003025364531142105,4.507735787067461e-09,0.39924813465526526,0.0,0.3595505617977528,10,"[0.17802159453064006, 0.39936854283028994, 0.42260986263907]",0,0.7,0.6337945064722681,0.0,0.0,0.011456234380602837,0.803144097328186,2.0,0.47924256324768066,0.5745933611978531,0.18200110530844488,0.0,300,0.09999998658895493,0.04825635254383087,0.18188941478729248,0.030610166490077972,False,False
7,1.838118314743042,0.7622327655553818,0.46846846846846846,0.3316479714551019,0.5283999838911038,0.00016952362735700444,4.507735787067461e-09,0.3981865635311268,0.0,0.33707865168539325,10,"[0.18259871838291586, 0.4035066254475058, 0.4138946561695781]",0,0.7,0.6327875231632505,0.0,0.0,0.013347167521715164,1.001432180404663,2.0,0.5099301934242249,0.5794496083071328,0.17528653179638762,0.0,300,0.10000000149011612,0.06091579422354698,0.17692746222019196,0.019872503355145454,False,False
8,1.5931494235992432,0.8125132843852043,0.4644644644644645,0.31715652768284347,0.5293463815392051,0.00737432452993958,4.507735787067461e-09,0.39984222491811267,0.0,0.3274478330658106,10,"[0.2022499662407598, 0.3975641912647473, 0.4001858424944926]",0,0.7,0.6330516792105026,0.0,0.0,0.015246378257870674,0.9517855644226074,2.0,0.49332091212272644,0.6087390911409704,0.17256251464564934,0.0,300,0.10000000149011612,0.061889003962278366,0.188197523355484,0.022582290694117546,False,False
9,1.6283106803894043,0.9517330825328827,0.46546546546546547,0.3176229508196721,0.5499013330111554,8.476123664258317e-05,4.507735787067461e-09,0.40757513750188307,0.0,0.3290529695024077,10,"[0.13826862382108898, 0.42532724740696826, 0.4364041287719425]",0,0.7,0.6321855535303601,0.0,0.0,0.01718425378203392,0.897826075553894,2.0,0.5466530919075012,0.5913957856741053,0.16606553166069096,0.0,300,0.10000000149011612,0.0550716370344162,0.17489422857761383,0.022544490173459053,False,False
10,1.7670238018035889,1.2509704530239105,0.46546546546546547,0.3176229508196721,0.5425315130280698,0.015622352193456979,0.023886156783091195,0.40078692580745,0.0,0.3290529695024077,10,"[0.13575245426633084, 0.4237117522220415, 0.4405357935116276]",0,0.7,0.6339150117303561,3.1117608614295023e-06,4.443078432814218e-05,0.01908818818628788,1.0700682401657104,2.0,0.5737435817718506,0.5721284457427117,0.16320134298205544,0.0,300,0.10000000149011612,0.05397815257310867,0.15707612037658691,0.01449858583509922,False,False
