round,time,val/loss,val/accuracy,val/macro_f1,val/auroc,val/eo_gap,val/fpr_gap,val/sp_gap,val/worst_group_f1,val/worst_group_accuracy
0,0.6794836521148682,0.6975691119829813,0.5176784523015343,0.48380387179126905,0.49983339603375077,0.010641493241793587,0.04766110860748085,0.013043642475402684,0.29129662022317643,0.43157894736842106
1,0.8549792766571045,0.7012582818667094,0.5270180120080054,0.4734792919752472,0.501538847387184,0.004119287706500746,0.04998648039657505,0.013768813853794887,0.26138613374516234,0.4105263157894737
2,0.8033478260040283,0.7013577123483022,0.5383589059372915,0.46316889891734114,0.503175328281471,0.015318601158549688,0.036746282109058115,0.0019734481521349045,0.22321428120665268,0.39649122807017545
3,0.7124364376068115,0.700216809908549,0.5376917945296864,0.4515752323583214,0.5023826158614142,0.007809482943574336,0.03338440739071655,0.002135856325420654,0.2051282008228602,0.3824561403508772
4,0.7349286079406738,0.6995497693618139,0.5323549032688459,0.4312556391425093,0.5023360384084843,0.0028749195451619747,0.03889139251915277,0.01218627839782449,0.17114914022513025,0.3649122807017544
5,0.7765939235687256,0.6984007308880488,0.5310206804536357,0.4199277247043346,0.5028573475931997,0.006350568547521987,0.02883280757097792,0.01466017033973524,0.15696202152706307,0.3508771929824561
6,0.7139275074005127,0.69839974741141,0.5283522348232155,0.4024814267922152,0.5020091005177263,0.004548380175927916,0.03591707976566021,0.019845901082091666,0.12201591170894055,0.34035087719298246
7,0.7568538188934326,0.6974341869354248,0.5310206804536357,0.3983064831547603,0.5030203686784543,0.00789530143745977,0.020144209103199646,0.01394632976413046,0.11506849004436112,0.3333333333333333
8,0.8642628192901611,0.6963954319556555,0.5316877918612408,0.40438839180598074,0.503260421705093,0.004548380175927916,0.0353222172149617,0.017294581987800497,0.12332439346850772,0.34210526315789475
9,0.7122848033905029,0.6963089754184087,0.5350233488992662,0.3995581753931049,0.5028152487415131,0.004505470928985192,0.023686345200540783,0.010996544105149844,0.11142060987732878,0.3368421052631579
10,0.8248286247253418,0.6954858005046844,0.5310206804536357,0.40493737368717964,0.5020135791189696,0.002016734606307663,0.038476791347453805,0.017693048552489946,0.12266666330368008,0.34385964912280703
11,0.7526545524597168,0.695834681391716,0.5330220146764509,0.38627090410548676,0.5041776392397126,0.0006436387041407407,0.02407390716538981,0.011038090382036903,0.08092485297320333,0.3298245614035088
12,0.7248139381408691,0.695070892572403,0.5350233488992662,0.3965828018506743,0.5024327761953387,0.012100407637845957,0.02624605678233439,0.015861235435197248,0.10377358362640175,0.3333333333333333
13,0.7536764144897461,0.695647194981575,0.5350233488992662,0.37975519159679927,0.5033213306820014,0.0006865479510834577,0.008301036502929245,0.00406209279927483,0.06606606404025654,0.32280701754385965
14,0.7909636497497559,0.694946159919103,0.5316877918612408,0.38971461579147604,0.5012110137761775,0.0010727311735679035,0.02624605678233439,0.013309916340906086,0.09065155532232833,0.33157894736842103
15,0.8858394622802734,0.695060133934021,0.5350233488992662,0.37414497774950417,0.5035613837086401,0.005792748337266684,0.007706173952230739,0.0017902668404056396,0.049079752877225394,0.32105263157894737
16,0.9118859767913818,0.6954142848650614,0.5350233488992662,0.3659887434197552,0.5030974006198384,0.005835657584209397,0.003956737269040108,0.0008743602817592941,0.03154574003124726,0.3157894736842105
17,0.9934523105621338,0.6948491384585699,0.5356904603068713,0.37217531123328296,0.5038578671109439,0.006650933276121002,0.0029743127534925633,0.0007610522538855219,0.0434782593304657,0.3192982456140351
18,1.0535736083984375,0.6948809921741486,0.533689126084056,0.367719320265729,0.5049712473800183,0.004977472645355075,0.010265885534024338,0.004502105640851319,0.0372670792066279,0.3175438596491228
19,1.0131230354309082,0.694957842429479,0.5363575717144763,0.36177401223393346,0.5065351749341646,0.0016305513838232137,0.00907616043262731,0.0042641587823163945,0.025641024609015493,0.3140350877192982
