round,time,val/loss,val/accuracy,val/macro_f1,val/auroc,val/eo_gap,val/fpr_gap,val/sp_gap,val/worst_group_f1,val/worst_group_accuracy,participating_clients,mgda/alphas,pcgrad/num_conflicts,cagrad/rho_used,cagrad/adjustment,duals/lambda_eo,duals/lambda_fpr,duals/lambda_sp,dfbd/avg_tilt,dfbd/eta,dfbd/tilt_std,selector/signal_max,selector/signal_mean,distill/loss,distill/steps,weights/mean,weights/std,weights/max,weights/min,privacy/sa_enabled,privacy/dp_enabled
1,3.8761398792266846,0.7013913492361704,0.466977985323549,0.4261138351155558,0.48087458125078375,0.020830481348292906,6.979280093266375e-09,0.22553247399827192,0.0,0.38105489773950485,9,"[0.49999141058426977, 0.5000076149934672, 9.744222631865176e-07]",0,0.7,0.6979647440360311,5.830481313751079e-05,0.0,0.002055324846878648,0.9640763401985168,2.0,0.5479719638824463,1.5414895054232327,0.4115553037108232,0.0,300,0.1111111119389534,0.05511048063635826,0.21487955749034882,0.062065836042165756,False,False
2,3.920078992843628,0.7207123190164566,0.4603068712474983,0.3152124257651896,0.4765464610092976,0.005882043551069138,6.979280093266375e-09,0.21462010851523183,0.0,0.317545748116254,9,"[0.4999902985486327, 0.5000096762642976, 2.5187070201148595e-08]",0,0.7,0.664993516023448,0.0,0.0,0.004001526162028313,1.1627317667007446,2.0,0.5942857265472412,1.5610600683781666,0.4180968195905638,0.0,300,0.1111111119389534,0.06134685501456261,0.16547223925590515,0.010522739961743355,False,False
3,3.9035792350769043,0.7408856302499771,0.4603068712474983,0.3152124257651896,0.472221923648806,0.029880498844266856,6.979280093266375e-09,0.11629975149293145,0.0,0.317545748116254,9,"[0.49999314180003224, 0.5000063318381512, 5.263618172868908e-07]",0,0.7,0.6407847998864994,0.00014880498929414898,0.0,0.004964523483067751,1.2265660762786865,2.0,0.560702919960022,1.5306890447847952,0.42174246991831843,0.0,300,0.1111111268401146,0.06133668124675751,0.20052595436573029,0.03725050762295723,False,False
4,3.8478431701660156,0.7516640226046244,0.4603068712474983,0.3152124257651896,0.49004048655523913,0.003993893363795575,6.979280093266375e-09,0.12208873062333275,0.0,0.317545748116254,9,"[0.5000043856114564, 0.4999955726918861, 4.16966576450118e-08]",0,0.7,0.6293514065635282,3.8743921322748065e-05,0.0,0.005985410884022713,0.9577426910400391,2.0,0.5110201835632324,1.522300829612605,0.4237353520061233,0.0,300,0.1111111268401146,0.06253291666507721,0.177064910531044,0.01921362616121769,False,False
5,4.040072679519653,0.7772391140460968,0.4603068712474983,0.3152124257651896,0.48159474033069993,0.020757950518776713,6.979280093266375e-09,0.13742812699868157,0.0,0.317545748116254,9,"[0.49998515986702546, 0.5000148305070314, 9.625942929839101e-09]",0,0.7,0.629509780850869,9.632342698751017e-05,0.0,0.007159692235291004,0.9789690375328064,2.0,0.5542553663253784,1.5154456252900597,0.4272647486361821,0.0,300,0.1111111119389534,0.07541795074939728,0.20628105103969574,0.009628882631659508,False,False
6,3.909738063812256,0.7791822403669357,0.4603068712474983,0.3152124257651896,0.475788681678938,0.00932376406385882,6.979280093266375e-09,0.18922970201342204,0.0,0.317545748116254,9,"[0.499997403307518, 0.5000023669410191, 2.2975146373252763e-07]",0,0.7,0.6310345063507921,3.956106593250297e-05,0.0,0.008851989172399044,0.8166901469230652,2.0,0.4831252694129944,1.5627216377686404,0.4364367548892329,0.0,300,0.1111111119389534,0.0715622752904892,0.22208312153816223,0.011666669510304928,False,False
7,3.8547677993774414,0.717967246969541,0.4603068712474983,0.3152124257651896,0.47580838752440835,0.011185007265448466,6.979280093266375e-09,0.1902141081247392,0.0,0.317545748116254,9,"[0.4999940121838979, 0.5000056492452718, 3.38570831140751e-07]",0,0.7,0.6275212698214846,1.4111392374616116e-06,0.0,0.01055413018912077,0.8669610619544983,2.0,0.4706999361515045,1.558538460161003,0.43954302382059846,0.0,300,0.1111111044883728,0.0619049109518528,0.20117412507534027,0.02041439339518547,False,False
8,4.1123926639556885,0.7687278091907501,0.4603068712474983,0.3152124257651896,0.4869135271671951,0.015428079818713192,6.979280093266375e-09,0.18314987563565005,0.0,0.317545748116254,9,"[0.4999887486956547, 0.5000109271946278, 3.2410971874173764e-07]",0,0.7,0.6300098798411725,5.691937531082658e-06,0.0,0.012185629457235336,1.1190690994262695,2.0,0.5767011046409607,1.5873520809358856,0.4421623492678429,0.0,300,0.1111111044883728,0.07466712594032288,0.1970101296901703,0.006567003671079874,False,False
9,4.465256690979004,0.755768691500028,0.4603068712474983,0.3152124257651896,0.4904435606671324,0.01383824407843881,6.979280093266375e-09,0.2230015435045195,0.0,0.317545748116254,9,"[0.49999914788436295, 0.5000005111083564, 3.4100728182846815e-07]",0,0.7,0.6286001235994949,0.0,0.0,0.01421564444899559,0.9514601230621338,2.0,0.5926188826560974,1.5738789507174415,0.4403870249829581,0.0,300,0.1111111044883728,0.0564388632774353,0.1781061589717865,0.014437182806432247,False,False
10,4.295478582382202,0.7345696638027827,0.4603068712474983,0.3152124257651896,0.4933483814335107,0.018259134795290732,6.979280093266375e-09,0.19500749470934997,0.0,0.317545748116254,9,"[0.4999984258482206, 0.5000010448233144, 5.293284665630836e-07]",0,0.7,0.6298237564315,3.259134973632172e-05,0.0,0.015965718775987625,1.011201024055481,2.0,0.5328024625778198,1.6137017814520598,0.4450941436572085,0.0,300,0.1111111119389534,0.05002887174487114,0.17253482341766357,0.03599213808774948,False,False
