round,time,val/loss,val/accuracy,val/macro_f1,val/auroc,val/eo_gap,val/fpr_gap,val/sp_gap,val/worst_group_f1,val/worst_group_accuracy,participating_clients,mgda/alphas,pcgrad/num_conflicts,cagrad/rho_used,cagrad/adjustment,duals/lambda_eo,duals/lambda_fpr,duals/lambda_sp,dfbd/avg_tilt,dfbd/eta,dfbd/tilt_std,selector/signal_max,selector/signal_mean,distill/loss,distill/steps,weights/mean,weights/std,weights/max,weights/min,privacy/sa_enabled,privacy/dp_enabled
1,1.5856308937072754,0.6932830363512039,0.5265265265265265,0.5246957975450557,0.5282026499134147,0.008851674188099179,7.448979404852148e-09,0.25691616362761577,0.0,0.5024077046548957,9,"[0.49999129647096346, 0.5000085254241705, 1.7810486678164005e-07]",0,0.7,0.7598642374050362,0.0,0.0,0.001184580847620964,0.9664940237998962,2.0,0.48791399598121643,0.8553974461555481,0.3651896412918965,0.0,300,0.1111111044883728,0.06561855226755142,0.18636852502822876,0.014561999589204788,False,False
2,1.8390002250671387,0.7413503155112267,0.46546546546546547,0.3176229508196721,0.49887237727034756,0.005844155400151818,7.448979404852148e-09,0.2595305427091656,0.0,0.3290529695024077,9,"[0.5000060684261565, 0.49999379598848254, 1.355853615985932e-07]",0,0.7,0.7097917059844504,0.0,0.0,0.0023822335060685873,0.9172618389129639,2.0,0.5108515024185181,0.8582553162574769,0.35809090923145415,0.0,300,0.1111111119389534,0.07061874121427536,0.183912992477417,0.014899260364472866,False,False
3,1.7193167209625244,0.8726641610264778,0.46546546546546547,0.3176229508196721,0.49949659699569093,0.01566985597528925,7.448979404852148e-09,0.2533103944011804,0.0,0.3290529695024077,9,"[0.5000035906548803, 0.49999637146947895, 3.7875640901155625e-08]",0,0.7,0.6621563669147333,3.3492799502710113e-06,0.0,0.0035487855784595013,0.8463218212127686,2.0,0.4707316756248474,0.9160427702352405,0.3584530813511461,0.0,300,0.1111111268401146,0.059113387018442154,0.17846374213695526,0.026919331401586533,False,False
4,1.890650987625122,0.9752639606595039,0.46546546546546547,0.3176229508196721,0.48714510088196206,0.00878332150235428,7.448979404852148e-09,0.25388071868488016,0.0,0.3290529695024077,9,"[0.5000043539571511, 0.4999955927631872, 5.3279661909392776e-08]",0,0.7,0.6478573446147661,0.0,0.0,0.004718189127743244,0.8243743181228638,2.0,0.5012989640235901,0.9745638284356892,0.35831437835553037,0.0,300,0.1111111268401146,0.06160299479961395,0.19783392548561096,0.02739669568836689,False,False
5,1.7447762489318848,1.2446116209030151,0.46546546546546547,0.3176229508196721,0.48886069832064755,0.007313738451253049,7.448979404852148e-09,0.2567056306970229,0.0,0.3290529695024077,9,"[0.5000009553809087, 0.4999990218345562, 2.2784535349572574e-08]",0,0.7,0.64578643804507,0.0,0.0,0.005901717115193605,1.0420851707458496,2.0,0.6344312429428101,1.105608798482515,0.3685755957105545,0.0,300,0.1111111119389534,0.07649154216051102,0.18541663885116577,0.013292684219777584,False,False
6,1.659796953201294,1.1698737740516663,0.46546546546546547,0.3176229508196721,0.499778502678104,0.009620642056522133,7.448979404852148e-09,0.25702143009291223,0.0,0.3290529695024077,9,"[0.4999966326268011, 0.500003326502324, 4.087087495425416e-08]",0,0.7,0.6498251254932552,0.0,0.0,0.007086824160069227,0.89710932970047,2.0,0.4984530508518219,1.1754387286694326,0.3704580045228733,0.0,300,0.1111111119389534,0.0641343891620636,0.18102431297302246,0.02394186146557331,False,False
7,1.9009525775909424,0.9486501440405846,0.46546546546546547,0.3176229508196721,0.5106721436913536,0.022214627019499833,7.448979404852148e-09,0.2375628454038024,0.0,0.3290529695024077,9,"[0.5000046773123783, 0.499995291934924, 3.075269786152697e-08]",0,0.7,0.6519206331152622,3.6073135561309755e-05,0.0,0.008174638263881207,0.6935694217681885,2.0,0.4914935827255249,1.2331186727858912,0.3739556986135691,0.0,300,0.1111111044883728,0.06793398410081863,0.20660220086574554,0.017449431121349335,False,False
8,1.739053726196289,0.8675134405493736,0.46546546546546547,0.3176229508196721,0.5048246143932987,0.010355433582072804,7.448979404852148e-09,0.25560897408684086,0.0,0.3290529695024077,9,"[0.5000006069512325, 0.49999936226305813, 3.0785709862605216e-08]",0,0.7,0.649441208460864,1.2850303392042406e-05,0.0,0.00935268308967352,1.3508963584899902,2.0,0.5875740051269531,1.2763032347159682,0.3771525990085135,0.0,300,0.1111111119389534,0.0720314234495163,0.18568554520606995,0.011790244840085506,False,False
9,1.8293135166168213,0.9214198663830757,0.46546546546546547,0.3176229508196721,0.4944384036083927,0.008851674188099179,7.448979404852148e-09,0.25691616362761577,0.0,0.3290529695024077,9,"[0.5000024796791183, 0.49999748473047545, 3.559040630836626e-08]",0,0.7,0.6468482576947975,0.0,0.0,0.010537263937294483,1.097388505935669,2.0,0.5754243731498718,1.2987043079761058,0.3783053592725977,0.0,300,0.1111111119389534,0.06311198323965073,0.1801283061504364,0.01923118159174919,False,False
10,1.921243667602539,1.0880387872457504,0.46546546546546547,0.3176229508196721,0.48030284724739236,0.0004955566640629794,7.448979404852148e-09,0.26031139992345825,0.0,0.3290529695024077,9,"[0.500000262298565, 0.49999970870001714, 2.9001418318022167e-08]",0,0.7,0.6488038213342809,0.0,0.0,0.011738820932805538,0.9944392442703247,2.0,0.5598719120025635,1.3607808638090542,0.38346778099478,0.0,300,0.1111111119389534,0.06795616447925568,0.18565335869789124,0.032414380460977554,False,False
11,1.7620625495910645,0.9831652566790581,0.46546546546546547,0.3176229508196721,0.49125286939712454,0.012628160844469494,7.448979404852148e-09,0.2544070510113624,0.0,0.3290529695024077,9,"[0.5000023981580701, 0.49999757040730364, 3.1434626256971886e-08]",0,0.7,0.648798189433569,0.0,0.0,0.012910855934023857,0.7896194458007812,2.0,0.4755626916885376,1.4117635243847653,0.3841068557030622,0.0,300,0.1111111044883728,0.06201395392417908,0.19718879461288452,0.022335661575198174,False,False
12,1.653449296951294,0.91644536703825,0.46546546546546547,0.3176229508196721,0.493844388063308,0.010287080896328016,7.448979404852148e-09,0.25257352914410525,0.0,0.3290529695024077,9,"[0.4999977055153588, 0.50000224203711, 5.2447531573313873e-08]",0,0.7,0.6519251430876701,0.0,0.0,0.014073723927140236,0.8394694924354553,2.0,0.49426212906837463,1.4063052926628008,0.3805614504737249,0.0,300,0.1111111044883728,0.07015169411897659,0.18187059462070465,0.011410343460738659,False,False
13,1.996473789215088,0.9688128605484962,0.46546546546546547,0.3176229508196721,0.48959365309492164,0.008851674188099179,7.448979404852148e-09,0.25691616362761577,0.0,0.3290529695024077,9,"[0.5000066254898995, 0.4999933425415894, 3.1968511006585026e-08]",0,0.7,0.6469372510025451,0.0,0.0,0.0152583047747612,0.8078394532203674,2.0,0.5911690592765808,1.431959253378351,0.3824389307135736,0.0,300,0.1111111119389534,0.07117614895105362,0.19100801646709442,0.013156787492334843,False,False
14,1.7646479606628418,0.8173628970980644,0.46546546546546547,0.3176229508196721,0.48085457694011513,0.008851674188099179,7.448979404852148e-09,0.25691616362761577,0.0,0.3290529695024077,9,"[0.5000032460276875, 0.49999669295772453, 6.101458839136105e-08]",0,0.7,0.6505846687171895,0.0,0.0,0.016442885622382164,0.8771392107009888,2.0,0.446692556142807,1.4181757781156654,0.3770160578385634,0.0,300,0.1111111268401146,0.05745856463909149,0.16089344024658203,0.010803849436342716,False,False
15,1.918785810470581,0.8405961692333221,0.46546546546546547,0.3176229508196721,0.4818130562603198,0.006544770582829984,7.448979404852148e-09,0.25660036423172644,0.0,0.3290529695024077,9,"[0.5000043064793468, 0.49999565838177223, 3.51388811755493e-08]",0,0.7,0.6448513000195499,0.0,0.0,0.01762588694691658,0.7583323121070862,2.0,0.4800396263599396,1.4478950660749157,0.383767940930586,0.0,300,0.1111111119389534,0.06529418379068375,0.17781631648540497,0.01190916821360588,False,False
