round,time,val/loss,val/accuracy,val/macro_f1,val/auroc,val/eo_gap,val/fpr_gap,val/sp_gap,val/worst_group_f1,val/worst_group_accuracy,participating_clients,mgda/alphas,pcgrad/num_conflicts,cagrad/rho_used,cagrad/adjustment,duals/lambda_eo,duals/lambda_fpr,duals/lambda_sp,dfbd/avg_tilt,dfbd/eta,dfbd/tilt_std,selector/signal_max,selector/signal_mean,distill/loss,distill/steps,weights/mean,weights/std,weights/max,weights/min,privacy/sa_enabled,privacy/dp_enabled
1,1.1953835487365723,0.6928863865988595,0.54,0.5125020698791191,0.5086710668154396,0.003532391321666495,4.5787536898389935e-08,0.029148774614385697,0.0,0.44954128440366975,10,"[0.5000061286356581, 0.49999383547674137, 3.5887600482102316e-08]",0,0.7,0.8278185218387057,0.0,0.0,4.574387276079506e-05,0.756380558013916,2.0,0.46507135033607483,0.8989488744735717,0.4001623363494873,0.0,300,0.10000000149011612,0.061479177325963974,0.19526426494121552,0.03017236478626728,False,False
2,1.3008558750152588,0.713116637298039,0.45125,0.31093884582256676,0.5024207122189231,0.027164978026995024,4.5787536898389935e-08,0.048307653057357236,0.0,0.2938689217758985,10,"[0.5000001381058458, 0.49999985775515604, 4.138998269470523e-09]",0,0.7,0.7884880268825477,6.082488835090771e-05,0.0,0.00018728214490693063,0.6965283155441284,2.0,0.4715747833251953,0.8962809634208679,0.400760239392519,0.0,300,0.10000000894069672,0.056593697518110275,0.18867000937461853,0.03427539020776749,False,False
3,1.6014626026153564,0.7397891708782741,0.45375,0.3121238177128117,0.5160088507290506,0.020355682679759624,0.07142860701202815,0.040149027127582726,0.0,0.2959830866807611,10,"[0.5000012497611689, 0.49999872972398157, 2.051484939273175e-08]",0,0.7,0.7157575605361217,8.760330092627555e-05,0.0002821430389303714,0.0002880272804759443,0.6503002643585205,2.0,0.47423672676086426,0.9045524532794953,0.4091804992809892,0.0,300,0.09999998658895493,0.04173029214143753,0.15189911425113678,0.034722812473773956,False,False
4,1.4518640041351318,0.7248701878956386,0.45375,0.3121238177128117,0.5305709476710101,0.00436550231974453,0.14652014554736997,0.010330891282718135,0.0,0.2959830866807611,10,"[0.49999929092779044, 0.5000006991046089, 9.967600965356135e-09]",0,0.7,0.6786833684118533,3.4430813684593886e-05,0.0009397437097504735,0.00023968174355104566,0.7637709379196167,2.0,0.5053339600563049,0.9168665913820268,0.42463281617954374,0.0,300,0.10000000894069672,0.053059227764606476,0.17114703357219696,0.0286334790289402,False,False
5,1.3424592018127441,0.7352533936500549,0.45375,0.3121238177128117,0.5267822808908725,0.034707411026990265,0.025640978538564417,0.04926749135939368,0.0,0.2959830866807611,10,"[0.5000020837658521, 0.49999790542014144, 1.0814006675205363e-08]",0,0.7,0.6649931347090964,0.000132967863464728,0.000992948655039072,0.0003860191791318357,0.6563226580619812,2.0,0.47223034501075745,0.9562885101461411,0.4372946951113567,0.0,300,0.09999998658895493,0.04236739128828049,0.15180703997612,0.030488204210996628,False,False
6,1.3836607933044434,0.7978690011160714,0.45375,0.3121238177128117,0.5068051011466863,0.006920376558158414,0.025640978538564417,0.022985602037619013,0.0,0.2959830866807611,10,"[0.4999997439855997, 0.5000002471338612, 8.88053955080958e-09]",0,0.7,0.6598955168788011,9.256974590243772e-05,0.0010461536003276706,0.0004009472031611949,0.8368874788284302,2.0,0.4661351144313812,1.0778761737189295,0.45494137121173817,0.0,300,0.09999999403953552,0.057561710476875305,0.18864241242408752,0.0357111319899559,False,False
7,1.3507742881774902,0.7556072047778538,0.45375,0.3121238177128117,0.5392451664554847,0.01444614744038708,0.21245419501804846,0.01677191173179038,0.0,0.2959830866807611,10,"[0.5000019797790606, 0.4999980136854564, 6.535482931486867e-09]",0,0.7,0.6653329484548569,8.980048005469143e-05,0.002033424563705921,0.0003848067717626691,0.7652074098587036,2.0,0.5117558836936951,1.2169236202813627,0.47270127465311207,0.0,300,0.10000000894069672,0.04204739257693291,0.15717023611068726,0.031081726774573326,False,False
8,1.3251008987426758,0.7201261094638279,0.4525,0.31153184165232356,0.5383184875591782,0.0014107347000582582,0.04029307093211415,0.014675422713535835,0.0,0.2938689217758985,10,"[0.5000013250595244, 0.49999865978471036, 1.5155765338671928e-08]",0,0.7,0.67284019374051,2.1854153601452708e-05,0.0021598900202661753,0.00035818389733321965,0.8563629984855652,2.0,0.5982984900474548,1.2514520653287269,0.4765571290737407,0.0,300,0.09999999403953552,0.020486408844590187,0.13037468492984772,0.07474151253700256,False,False
9,1.2904281616210938,0.7432120101792472,0.45375,0.3121238177128117,0.5418297810642309,0.007042566273404771,4.5787536898389935e-08,0.028239454041411205,0.0,0.2959830866807611,10,"[0.5000011025717428, 0.4999988858550804, 1.1573177504230805e-08]",0,0.7,0.6588345751650829,0.0,0.0020848901476711035,0.00039938115514814854,0.7529726624488831,2.0,0.5435704588890076,1.2926960561454026,0.48241027676747894,0.0,300,0.10000000149011612,0.04915478453040123,0.20129252970218658,0.03723958507180214,False,False
10,1.4469938278198242,0.7540566495486668,0.45375,0.3121238177128117,0.533540102502033,0.030836221181674506,0.05128200286466574,0.045668097597305335,0.0,0.2959830866807611,10,"[0.5000023744466393, 0.499997612440104, 1.3113257007072707e-08]",0,0.7,0.6627008355247631,7.91811035014689e-05,0.002266300143674016,0.0005277216550894082,0.713185727596283,2.0,0.4611334502696991,1.3361633947294709,0.4878735504051594,0.0,300,0.10000000149011612,0.04189848154783249,0.15285222232341766,0.02840500697493553,False,False
11,1.447619915008545,0.7347885370254517,0.45375,0.3121238177128117,0.5312832926729327,0.03509064229049602,0.02014655835982551,0.0544581961241874,0.0,0.2959830866807611,10,"[0.49999989561544855, 0.5000000962504902, 8.13406123396156e-09]",0,0.7,0.6553305075672746,0.00017963431309908628,0.0022920328192412853,0.0007000126643106341,0.8148943185806274,2.0,0.5195838809013367,1.3965189933897635,0.4985386410551637,0.0,300,0.10000000149011612,0.04519926384091377,0.1682645082473755,0.026930738240480423,False,False
12,1.333573341369629,0.7463868856430054,0.45375,0.3121238177128117,0.522653201454949,0.006003954332528927,4.5787536898389935e-08,0.02645870132171041,0.0,0.2959830866807611,10,"[0.5000010098011556, 0.49999897713493063, 1.306391391453447e-08]",0,0.7,0.6597866910387972,0.00013465408119373024,0.0022170329466462135,0.000732306158170104,0.7101031541824341,2.0,0.47196537256240845,1.426465648661993,0.5001625500926259,0.0,300,0.09999999403953552,0.05147635564208031,0.18254035711288452,0.03544647619128227,False,False
13,1.3409614562988281,0.7579436642783028,0.45375,0.3121238177128117,0.4861849197193487,0.0359293075407357,0.07142860701202815,0.05934579399680251,0.0,0.2959830866807611,10,"[0.5000035119967622, 0.4999964718760602, 1.6127177820915808e-08]",0,0.7,0.6510153170442192,0.00023930062889121473,0.0024991759564727545,0.0009290351299569011,0.8214014768600464,2.0,0.5342674255371094,1.421133359537371,0.4980723924130692,0.0,300,0.10000000894069672,0.06259951740503311,0.1757337898015976,0.023770790547132492,False,False
14,1.6291592121124268,0.7998963253838676,0.45375,0.3121238177128117,0.4840289728993702,0.04275526500573773,0.07142860701202815,0.0644102041800379,0.0,0.2959830866807611,10,"[0.4999998826983424, 0.5000001061607561, 1.1140901892283611e-08]",0,0.7,0.6583894719956432,0.00037807694752700627,0.0027813189662992954,0.0011510861804708838,0.6722206473350525,2.0,0.4682336747646332,1.484024352311356,0.5038679143761168,0.0,300,0.10000000894069672,0.056236717849969864,0.2027084231376648,0.03254591301083565,False,False
15,1.365077018737793,0.7613888723509652,0.45375,0.3121238177128117,0.48874431857581435,0.030758464206284752,0.16666665811965853,0.013020964575393479,0.0,0.2959830866807611,10,"[0.5000007262573843, 0.49999926787841614, 5.86419965910916e-09]",0,0.7,0.6559294449768417,0.00045686925295740366,0.003539652330800891,0.0011161910369992256,0.7494558691978455,2.0,0.535012423992157,1.5769145930522055,0.5206012048260856,0.0,300,0.09999997913837433,0.046800486743450165,0.1712230145931244,0.029437143355607986,False,False
16,1.4735326766967773,0.7583790762083871,0.45375,0.3121238177128117,0.4925582011082323,0.021155469442304342,0.025640978538564417,0.039454407291476756,0.0,0.2959830866807611,10,"[0.4999994975351818, 0.5000004899774882, 1.2487329835923325e-08]",0,0.7,0.6561827737386355,0.00048764661187306046,0.0035928571596741676,0.0012134630233049393,0.7719756364822388,2.0,0.5556458234786987,1.598784437839392,0.5221436629229252,0.0,300,0.09999999403953552,0.06882939487695694,0.21622654795646667,0.028330309316515923,False,False
17,1.3824434280395508,0.7315697159085955,0.45375,0.3121238177128117,0.4989062667448355,0.005198613956540976,0.10256405151686838,0.0030942153322932042,0.0,0.2959830866807611,10,"[0.4999999954615939, 0.4999999907149933, 1.3823412485643031e-08]",0,0.7,0.6544955247554242,0.00043863969040103257,0.004030677489936352,0.0011289340909570456,0.6608437299728394,2.0,0.4711880087852478,1.6398474985339075,0.5277780314676581,0.0,300,0.10000000894069672,0.049041472375392914,0.17428098618984222,0.03263966739177704,False,False
18,1.4947888851165771,0.7114543403897967,0.4525,0.31153184165232356,0.5039683290151358,0.040317026230408504,4.5787536898389935e-08,0.05685779193105911,0.0,0.2959830866807611,10,"[0.49999929150917105, 0.5000006954245065, 1.306632263084059e-08]",0,0.7,0.6591152205722473,0.0005652247928082943,0.00395567761734128,0.0013132230378687382,0.7525455355644226,2.0,0.4751012325286865,1.6628323808292595,0.52852530126338,0.0,300,0.10000000149011612,0.05161278694868088,0.17086072266101837,0.028042998164892197,False,False
19,1.4015226364135742,0.7250856501715524,0.45375,0.3121238177128117,0.5087593219484212,0.03401315186192527,4.5787536898389935e-08,0.056441020070820136,0.0,0.2959830866807611,10,"[0.5000008286314789, 0.49999915959837415, 1.177014714558903e-08]",0,0.7,0.6584108986419944,0.0006602905341424048,0.003880677744746208,0.0014954281505197287,0.6647466421127319,2.0,0.46998706459999084,1.657965057281856,0.5262799197191579,0.0,300,0.10000000149011612,0.0568147674202919,0.2238464504480362,0.0341917984187603,False,False
20,1.5055701732635498,0.7617186478206089,0.45375,0.3121238177128117,0.4993475424097434,0.01846174337087747,0.025640978538564417,0.03844405115681698,0.0,0.2959830866807611,10,"[0.5000001150089449, 0.49999986766006504, 1.7330990634158448e-08]",0,0.7,0.6621893519249631,0.0006775992223992944,0.0039338828064501286,0.0015876484103500843,0.7529047131538391,2.0,0.46245577931404114,1.6407012559070029,0.5221792398732528,0.0,300,0.09999999403953552,0.056790612637996674,0.17981094121932983,0.029225116595625877,False,False
