round,time,val/loss,val/accuracy,val/macro_f1,val/auroc,val/eo_gap,val/fpr_gap,val/sp_gap,val/worst_group_f1,val/worst_group_accuracy,participating_clients,mgda/alphas,pcgrad/num_conflicts,cagrad/rho_used,cagrad/adjustment,duals/lambda_eo,duals/lambda_fpr,duals/lambda_sp,dfbd/avg_tilt,dfbd/eta,dfbd/tilt_std,selector/signal_max,selector/signal_mean,distill/loss,distill/steps,weights/mean,weights/std,weights/max,weights/min,privacy/sa_enabled,privacy/dp_enabled
1,2.8489184379577637,0.6986089547475179,0.49099399599733157,0.4905142134229593,0.48966697121155117,0.009823877312373663,0.0020661096955413654,0.19879274792684826,0.0,0.4682454251883746,10,"[0.49999920310681617, 0.5000007342823457, 6.261083842279743e-08]",0,0.7,0.7522071044670462,0.0,0.0,0.0008939637336879969,0.8697136640548706,2.0,0.6045493483543396,1.0934574564546344,0.4952091840878129,0.0,300,0.10000000149011612,0.0662037655711174,0.1935606300830841,0.019703427329659462,False,False
2,3.0823514461517334,0.711419994632403,0.46364242828552366,0.3592709316865287,0.5003645581412013,0.017047199360017862,5.998400305017749e-09,0.186611430001973,0.0,0.3326157158234661,10,"[0.5000132684530862, 0.4999866931094797, 3.8437434217539476e-08]",0,0.7,0.6933984599381898,1.0235997251584195e-05,0.0,0.0017270208336412907,0.7477512359619141,2.0,0.48237547278404236,1.076477134376764,0.4940410555651411,0.0,300,0.10000000149011612,0.06366811692714691,0.17799249291419983,0.018684079870581627,False,False
3,3.2779037952423096,0.7333405166864395,0.4609739826551034,0.3176506113692598,0.4652021640601207,0.013695461205090131,5.998400305017749e-09,0.1988408706166172,0.0,0.3186221743810549,10,"[0.4999991689591987, 0.5000008051518046, 2.5888997147715985e-08]",0,0.7,0.6505238069655097,3.713303158292547e-06,0.0,0.002621225081384182,0.7314246296882629,2.0,0.5080457925796509,1.0965337527170775,0.5017668374978564,0.0,300,0.09999999403953552,0.05576692521572113,0.15782804787158966,0.021639671176671982,False,False
4,3.240297555923462,0.822181353966395,0.4603068712474983,0.3152124257651896,0.47757922645599327,0.001239119259358823,5.998400305017749e-09,0.21719374942277447,0.0,0.317545748116254,10,"[0.49999773427142175, 0.5000022433816973, 2.234688082988908e-08]",0,0.7,0.6377194171090237,0.0,0.0,0.0036071939393877983,0.670796275138855,2.0,0.4709811806678772,1.1766688711792228,0.5152171072731668,0.0,300,0.10000000149011612,0.0723828673362732,0.21961170434951782,0.01997571997344494,False,False
5,3.2403297424316406,0.8408350050449371,0.4603068712474983,0.3152124257651896,0.497158775371276,0.0035232472607096277,5.998400305017749e-09,0.20532209055857076,0.0,0.317545748116254,10,"[0.5000058250361528, 0.4999941460026768, 2.896117048432855e-08]",0,0.7,0.6423594616641393,0.0,0.0,0.00453380448743701,0.6516427397727966,2.0,0.47377488017082214,1.2378576997635884,0.524972067760904,0.0,300,0.09999998658895493,0.0761672854423523,0.2228272706270218,0.017400050535798073,False,False
6,3.2156665325164795,0.7239847232898077,0.4603068712474983,0.3152124257651896,0.49549004854803747,0.01503961306528967,5.998400305017749e-09,0.19262467419924273,0.0,0.317545748116254,10,"[0.5000142169509956, 0.49998574566745935, 3.738154541026326e-08]",0,0.7,0.645195682981543,1.9806532236543717e-07,0.0,0.005396927706897259,0.7326234579086304,2.0,0.4954524338245392,1.2756082469997367,0.5328559337230214,0.0,300,0.10000000149011612,0.06943461298942566,0.18098728358745575,0.016052251681685448,False,False
7,3.3811750411987305,0.7593666712443033,0.4603068712474983,0.3152124257651896,0.4882472546174379,0.010100419018996276,5.998400305017749e-09,0.19379565970189433,0.0,0.317545748116254,10,"[0.5000052211390783, 0.4999947500946927, 2.8766229342479738e-08]",0,0.7,0.6454900735162061,0.0,0.0,0.006265906151384115,0.820722758769989,2.0,0.556186854839325,1.2902130612308589,0.5431628330497837,0.0,300,0.09999998658895493,0.08377239853143692,0.22876188158988953,0.013980583287775517,False,False
8,3.2995264530181885,0.749554251631101,0.4603068712474983,0.3152124257651896,0.48263198437863886,0.006315254698106565,5.998400305017749e-09,0.19486342551765523,0.0,0.317545748116254,10,"[0.4999988402513847, 0.5000010778655857, 8.188303001045475e-08]",0,0.7,0.6473019887092161,0.0,0.0,0.007140223402529955,0.6770503520965576,2.0,0.4716286063194275,1.273090987037105,0.5403648659118395,0.0,300,0.10000000149011612,0.053073279559612274,0.16038891673088074,0.019197890534996986,False,False
9,3.146624803543091,0.7743554711341858,0.4603068712474983,0.3152124257651896,0.4911001236093943,0.020901499107563226,5.998400305017749e-09,0.1840790605194786,0.0,0.317545748116254,10,"[0.5000023329411896, 0.49999762677248333, 4.028632731812262e-08]",0,0.7,0.6449480807910272,2.950749512820039e-05,0.0,0.00796061847358942,0.7522333860397339,2.0,0.47544562816619873,1.2972820467513646,0.5459881643076657,0.0,300,0.10000000149011612,0.0748276636004448,0.1921440064907074,0.015028822235763073,False,False
10,3.24418306350708,0.8223485847314199,0.4603068712474983,0.3152124257651896,0.4917575822719048,0.005415164690725893,5.998400305017749e-09,0.1956731421161899,0.0,0.317545748116254,10,"[0.5000012573669598, 0.4999987131048988, 2.9528141844334916e-08]",0,0.7,0.6439855811935283,0.0,0.0,0.008838984183967113,0.733555793762207,2.0,0.4860437214374542,1.2733723464656035,0.5421424061423281,0.0,300,0.09999998658895493,0.08289974182844162,0.22021594643592834,0.01617896556854248,False,False
