round,time,val/loss,val/accuracy,val/macro_f1,val/auroc,val/eo_gap,val/fpr_gap,val/sp_gap,val/worst_group_f1,val/worst_group_accuracy,participating_clients,mgda/alphas,pcgrad/num_conflicts,cagrad/rho_used,cagrad/adjustment,duals/lambda_eo,duals/lambda_fpr,duals/lambda_sp,dfbd/avg_tilt,dfbd/eta,dfbd/tilt_std,selector/signal_max,selector/signal_mean,distill/loss,distill/steps,weights/mean,weights/std,weights/max,weights/min,privacy/sa_enabled,privacy/dp_enabled
1,1.050013780593872,0.7077125608921051,0.46,0.3416432584269663,0.500024139429344,0.0027412277564315968,1.6408267813799963e-08,0.18644836226322825,0.0,0.3412969283276451,10,"[0.4999994496965775, 0.5000005279238854, 2.2379537290846395e-08]",0,0.7,0.8319132539345927,0.0,0.0,0.0008322417852468789,0.8365401029586792,2.0,0.45901378989219666,1.2742593021690845,0.4076148368641734,0.0,300,0.10000000149011612,0.06406805664300919,0.18464882671833038,0.01896027661859989,False,False
2,1.433051586151123,0.7164749950170517,0.464,0.33239004364375535,0.5107259531051351,0.02158094052738868,1.6408267813799963e-08,0.17391057891935308,0.0,0.3310580204778157,10,"[0.5000019889213587, 0.4999978488462967, 1.622323463267863e-07]",0,0.7,0.7628410788477353,3.2904703402891755e-05,0.0,0.0016017947345972061,1.0101749897003174,2.0,0.4949489235877991,1.2837219054251907,0.4092428434740751,0.0,300,0.10000000149011612,0.06295454502105713,0.1772831380367279,0.025527924299240112,False,False
3,1.382739543914795,0.722049742937088,0.47,0.3470043516615659,0.5079579652070358,0.011014752457422339,1.6408267813799963e-08,0.17633501216285263,0.0,0.33447098976109213,10,"[0.4999988447865743, 0.5000010787425945, 7.647083181302234e-08]",0,0.7,0.7282441752718832,1.297846574743744e-05,0.0,0.0023834698367863894,0.7797629833221436,2.0,0.47073301672935486,1.2842387395277617,0.40635105998489995,0.0,300,0.10000000894069672,0.06348427385091782,0.210807204246521,0.03934894874691963,False,False
4,1.2337970733642578,0.7158483117818832,0.476,0.40189203009715824,0.54753053637812,0.012061403209838173,1.6408267813799963e-08,0.17124055373753955,0.0,0.378839590443686,10,"[0.49999927161920765, 0.5000007078403846, 2.0540408266577126e-08]",0,0.7,0.6802275129621063,0.0,0.0,0.0031396725680679083,0.9014034271240234,2.0,0.5880805850028992,1.3466610534626988,0.41641083031070225,0.0,300,0.09999999403953552,0.04580312594771385,0.16567347943782806,0.049020614475011826,False,False
5,1.1619048118591309,0.7419581860303879,0.452,0.31129476584022037,0.5427187434622378,0.01774322135937334,1.6408267813799963e-08,0.16620277037491432,0.0,0.32081911262798635,10,"[0.4999967023125414, 0.5000032898857096, 7.801748690506802e-09]",0,0.7,0.6641298362167469,1.3716106877836864e-05,0.0,0.0038706865161657333,0.939577579498291,2.0,0.5336242914199829,1.3916881489710136,0.4290120989928498,0.0,300,0.09999999403953552,0.05299268662929535,0.16336865723133087,0.037147101014852524,False,False
6,1.378565788269043,0.7717044651508331,0.47,0.335423197492163,0.5239221744797953,0.01928827715841308,1.6408267813799963e-08,0.1662216620624769,0.0,0.3378839590443686,10,"[0.5000005424652503, 0.49999943677156633, 2.0763183820210664e-08]",0,0.7,0.6643174383596825,3.515749267535284e-05,0.0,0.004601794760674238,1.0844388008117676,2.0,0.5330162048339844,1.423274942170631,0.439968754678253,0.0,300,0.10000000149011612,0.05736443027853966,0.1591075211763382,0.015731969848275185,False,False
7,1.2214598655700684,0.7895176410675049,0.468,0.3373722074971601,0.4946651861150003,0.028309409429339683,1.6408267813799963e-08,0.16377833713141476,0.0,0.3310580204778157,10,"[0.5000033139886908, 0.4999966549899084, 3.102140088854355e-08]",0,0.7,0.6663641228116925,0.00010170454334001988,0.0,0.0053206863813102245,1.0893675088882446,2.0,0.47968995571136475,1.4581034849302927,0.45038857888375644,0.0,300,0.09999998658895493,0.06132926419377327,0.17620311677455902,0.009147418662905693,False,False
8,1.176713228225708,0.8129893988370895,0.46,0.3150684931506849,0.4942306763868102,0.010765549934110386,1.6408267813799963e-08,0.17377833710641477,0.0,0.32081911262798635,10,"[0.49999946986944116, 0.5000005184290318, 1.1701527252969483e-08]",0,0.7,0.6598275056048138,8.053229248616844e-05,0.0,0.006089577917009592,0.8038133382797241,2.0,0.473389595746994,1.5482112417200842,0.4590816232330363,0.0,300,0.10000000149011612,0.0642838254570961,0.20227710902690887,0.02437838725745678,False,False
9,1.4302260875701904,0.8183936178684235,0.462,0.31600547195622436,0.5073142470911988,0.02651515110698799,1.6408267813799963e-08,0.16120277038741432,0.0,0.3242320819112628,10,"[0.49999983553055344, 0.5000001548882359, 9.581211028919603e-09]",0,0.7,0.6527803031890527,0.00013810805103275925,0.0,0.006795591674745083,0.9425637125968933,2.0,0.49121126532554626,1.6880027429986701,0.4781577947996409,0.0,300,0.09999999403953552,0.05938270688056946,0.18413807451725006,0.03696410730481148,False,False
10,1.6009793281555176,0.817133441567421,0.462,0.31600547195622436,0.5016817135776244,0.009370016112574597,1.6408267813799963e-08,0.18885390381916523,0.0,0.3242320819112628,10,"[0.4999987562720386, 0.5000012352679385, 8.460022557062606e-09]",0,0.7,0.6551006176872021,0.00010995812772307545,0.0,0.007639861200004816,0.9165468215942383,2.0,0.4704609513282776,1.7625311797922067,0.4867272820221825,0.0,300,0.09999999403953552,0.06047689914703369,0.16799190640449524,0.019730310887098312,False,False
