round,time,val/loss,val/accuracy,val/macro_f1,val/auroc,val/eo_gap,val/fpr_gap,val/sp_gap,val/worst_group_f1,val/worst_group_accuracy,participating_clients,mgda/alphas,pcgrad/num_conflicts,cagrad/rho_used,cagrad/adjustment,duals/lambda_eo,duals/lambda_fpr,duals/lambda_sp,dfbd/avg_tilt,dfbd/eta,dfbd/tilt_std,selector/signal_max,selector/signal_mean,distill/loss,distill/steps,weights/mean,weights/std,weights/max,weights/min,privacy/sa_enabled,privacy/dp_enabled
1,0.7616045475006104,0.7016452103853226,0.47,0.43586053620923826,0.469173948727852,0.0235403257214567,3.032562498766589e-08,0.24652201918436772,0.0,0.3924914675767918,10,"[0.4999992694803121, 0.5000007176380483, 1.2881639835752614e-08]",0,0.7,0.8766347869609734,4.270162753527984e-05,0.0,0.0011326101375743747,1.150293231010437,2.0,0.49401751160621643,0.44475190043449403,0.3041369934082031,0.0,300,0.10000000149011612,0.05131347104907036,0.16125048696994781,0.042300038039684296,False,False
2,0.7550818920135498,0.7105448842048645,0.458,0.3203761755485893,0.47889409227699187,0.02411873859152036,0.006711378980262135,0.21026747796015893,0.0,0.32764505119453924,10,"[0.49999979242956516, 0.5000001928411345, 1.4729300532942755e-08]",0,0.7,0.8362898804371929,8.829531725496054e-05,0.0,0.002083947416394949,1.1302152872085571,2.0,0.40084123611450195,0.4633456188440323,0.30562321171760554,0.0,300,0.09999999403953552,0.0458412766456604,0.1639246642589569,0.03078601136803627,False,False
3,0.8494377136230469,0.7162044644355774,0.458,0.3203761755485893,0.49617792368721736,0.025242824618022297,0.01342278828614926,0.212584021621047,0.0,0.32764505119453924,10,"[0.5000008874288495, 0.49999899604603987, 1.1652511172078123e-07]",0,0.7,0.7827114313535121,0.00013950944412499666,0.0,0.003046867437660694,1.0613489151000977,2.0,0.4272637963294983,0.5005140207409859,0.30520546132564547,0.0,300,0.09999999403953552,0.03821639344096184,0.16754800081253052,0.03743106871843338,False,False
4,0.8272178173065186,0.7256915867328644,0.464,0.3201420598680873,0.5039186340301581,0.011317254337981475,0.006711378980262135,0.1881780315796705,0.0,0.32764505119453924,10,"[0.5000005503636542, 0.49999940520954483, 4.442680167568704e-08]",0,0.7,0.7333774311920738,0.00012109571252949536,0.0,0.003887757658958435,0.9147677421569824,2.0,0.4802565574645996,0.5671760900795461,0.30918077443456654,0.0,300,0.10000000149011612,0.045117489993572235,0.17268241941928864,0.0420527420938015,False,False
5,0.8392844200134277,0.7240032255649567,0.466,0.3242525017842771,0.5230048761647275,0.04030339416244022,0.020134197592036385,0.21774877469960713,0.0,0.32764505119453924,10,"[0.4999999886535254, 0.499999960542533, 5.080394267297873e-08]",0,0.7,0.7084047379958041,0.0002476126828696579,2.5670988179626875e-05,0.004876501392573118,1.0378779172897339,2.0,0.48255160450935364,0.606898784635663,0.3080840685225964,0.0,300,0.10000000894069672,0.05474968999624252,0.18169546127319336,0.03548811003565788,False,False
6,0.8819799423217773,0.7215973734855652,0.46,0.3182369101486748,0.5091327507684386,0.03481392570010222,0.016902836701516627,0.21766016374014308,0.0,0.3174061433447099,10,"[0.4999990789446366, 0.5000008505587736, 7.049659091578434e-08]",0,0.7,0.6779568600473785,0.0003466823254711926,3.5185170418117195e-05,0.005864802282303572,1.185920238494873,2.0,0.4865850806236267,0.658095078705132,0.30799841153539187,0.0,300,0.10000000894069672,0.03334178403019905,0.1499122679233551,0.04250220209360123,False,False
7,0.8245537281036377,0.7529990077018738,0.462,0.31600547195622436,0.49357086531807715,0.033406089857505816,3.032562498766589e-08,0.22273630585923915,0.0,0.3242320819112628,10,"[0.5000012018542822, 0.49999867507450985, 1.2307120986536115e-07]",0,0.7,0.6961639195166971,0.0004387127701193094,0.0,0.0068784840404987335,1.0410327911376953,2.0,0.49094724655151367,0.6756323048815548,0.3026516222737756,0.0,300,0.09999999403953552,0.03827967494726181,0.1609138399362564,0.06512932479381561,False,False
8,0.8738131523132324,0.7586325705051422,0.462,0.31600547195622436,0.49526062537214954,0.030874167988407475,3.032562498766589e-08,0.21783738565907107,0.0,0.3242320819112628,10,"[0.49999914133722817, 0.5000008142544997, 4.44082727968977e-08]",0,0.7,0.6916493595315394,0.0005180836305953562,0.0,0.007867670617997646,1.2102458477020264,2.0,0.530332624912262,0.7226395108710604,0.3019262968524569,0.0,300,0.10000000149011612,0.05601009353995323,0.18357476592063904,0.028205402195453644,False,False
9,0.8157665729522705,0.7324571758508682,0.464,0.3232870071105365,0.49318463444857497,0.002870239282403597,0.01342278828614926,0.1853741276417305,0.0,0.3242320819112628,10,"[0.4999996289031262, 0.5000002662906975, 1.0480617795477421e-07]",0,0.7,0.6865637409500992,0.00045743482769466937,0.0,0.0086945416405797,1.2956808805465698,2.0,0.4941132664680481,0.755580296016712,0.3007790537930376,0.0,300,0.09999999403953552,0.04416405409574509,0.15658427774906158,0.040364112704992294,False,False
10,0.8383512496948242,0.7426406592130661,0.464,0.3201420598680873,0.494053653904955,0.030874167988407475,3.032562498766589e-08,0.21783738565907107,0.0,0.3242320819112628,10,"[0.4999992641638457, 0.5000006477101634, 8.81259920644341e-08]",0,0.7,0.6880589018191714,0.0005368056590668857,0.0,0.009683728218078613,1.0217334032058716,2.0,0.47899332642555237,0.7674529941353014,0.29811720616282644,0.0,300,0.09999999403953552,0.047635335475206375,0.15320658683776855,0.02574179880321026,False,False
