round,time,val/loss,val/accuracy,val/macro_f1,val/auroc,val/eo_gap,val/fpr_gap,val/sp_gap,val/worst_group_f1,val/worst_group_accuracy
0,0.28170347213745117,0.693768598139286,0.5385385385385385,0.4129948493226113,0.4968225202368008,0.006566604127579742,0.015261508001979875,0.0038420818961101,0.12851405330494675,0.35106382978723405
1,0.28148412704467773,0.6950375884771347,0.5215215215215215,0.4459273182957394,0.496041238774113,0.02176360225140711,0.03671011384260023,0.026023701376319125,0.2292993585100816,0.3723404255319149
2,0.2459392547607422,0.6967806592583656,0.5175175175175175,0.47795909694094385,0.49705609923080024,0.023170731707317094,0.08785678930869495,0.04470048837129881,0.29708222313926086,0.4228723404255319
3,0.27152252197265625,0.698584720492363,0.5045045045045045,0.4806738044853787,0.4983206475776248,0.06172607879924952,0.0882692624979376,0.07011372562412482,0.3372921565075801,0.425531914893617
4,0.2774219512939453,0.7001573368906975,0.5115115115115115,0.4967670011148272,0.49833675647376263,0.07898686679174483,0.06525325853819502,0.062369796113520726,0.37668160936546086,0.44148936170212766
5,0.2886819839477539,0.7011317536234856,0.5075075075075075,0.4963025210084034,0.4985501993475897,0.07054409005628515,0.041288566243194214,0.050770977767152725,0.3807439775307519,0.4441489361702128
6,0.289325475692749,0.7014275267720222,0.5115115115115115,0.499461999063632,0.4992106640892433,0.06566604127579734,0.062365946213496115,0.053934291861616745,0.378854620580935,0.4521276595744681
7,0.30624818801879883,0.7014081627130508,0.5065065065065065,0.4948112467265772,0.500374531835206,0.07823639774859287,0.06092229005114669,0.06301441207609026,0.37991265879378733,0.4441489361702128
8,0.3281576633453369,0.7012314721941948,0.5105105105105106,0.5004167361226871,0.5009463976481012,0.09493433395872419,0.06809932354396964,0.07053635463269697,0.3948497804629852,0.449468085106383
9,0.3202967643737793,0.7010181695222855,0.5125125125125125,0.5041152745741774,0.5014095284120655,0.09418386491557224,0.05803497772644778,0.06420972644376899,0.402542367950571,0.45478723404255317
10,0.303302526473999,0.700575478374958,0.5105105105105106,0.50259793814433,0.502247191011236,0.09906191369606004,0.07622504537205077,0.07489498309483966,0.40251571835221,0.4574468085106383
11,0.3424074649810791,0.6999771222472191,0.5105105105105106,0.50181270823199,0.5032338608996818,0.10187617260787996,0.06904801187922782,0.07379358628462146,0.40169132699560633,0.4521276595744681
12,0.31582212448120117,0.6995785087347031,0.5115115115115115,0.5026971005149381,0.5038701622971286,0.10187617260787996,0.07766870153440025,0.07645316075270653,0.40169132699560633,0.45478723404255317
13,0.30126166343688965,0.6990805193781853,0.5125125125125125,0.5021688078463876,0.5042044218919898,0.11238273921200753,0.0743276687015344,0.08012021447354939,0.4025695882049989,0.44680851063829785
14,0.31055426597595215,0.6987673863768578,0.5125125125125125,0.5030292443896922,0.5046796343280576,0.11829268292682932,0.0704916680415773,0.08122161128376759,0.40764330716846753,0.44680851063829785
15,0.33522725105285645,0.6983858421444893,0.5105105105105106,0.5001243265644426,0.505346139905763,0.11622889305816136,0.05469394489358187,0.07585550356886717,0.40343347144974123,0.43882978723404253
16,0.301159143447876,0.6980546861886978,0.5075075075075075,0.49749723960250275,0.506052917723813,0.11622889305816136,0.07288401253918497,0.08493562378334074,0.3999999950644636,0.44148936170212766
17,0.29273223876953125,0.6978010013699532,0.5055055055055055,0.49630731922398585,0.5069268253392936,0.1085365853658537,0.060427322224055446,0.0775075987841945,0.39830507981515734,0.44148936170212766
18,0.28800511360168457,0.6976479589939117,0.5045045045045045,0.49569998072563404,0.5069469614594659,0.10469043151969981,0.06521201121927078,0.07805829718930363,0.396624467648258,0.4441489361702128
19,0.39804577827453613,0.6972845867276192,0.5055055055055055,0.4957432460048229,0.5073617655350167,0.10750469043151972,0.055642633228840166,0.07535176394248833,0.3965884812029405,0.43882978723404253
