round,time,val/loss,val/accuracy,val/macro_f1,val/auroc,val/eo_gap,val/fpr_gap,val/sp_gap,val/worst_group_f1,val/worst_group_accuracy
0,0.3879106044769287,0.6934693505366644,0.513675783855904,0.49583271241171184,0.5068880887121334,0.02771937352499465,0.07450202794051375,0.04074556682340941,0.34276729061286154,0.4543859649122807
1,0.4434947967529297,0.6950110644102097,0.513675783855904,0.4898420886777698,0.5049712473800183,0.05719802617464065,0.05596214511041009,0.049321096066322956,0.34257748276095157,0.4280701754385965
2,0.46227478981018066,0.6970732609430949,0.514342895263509,0.4888119409249495,0.5039752064635173,0.03432739755417291,0.06837314105452907,0.04314203161293978,0.3278145645282554,0.43508771929824563
3,0.474550724029541,0.6987065027157465,0.5130086724482988,0.48509787314135133,0.5037691908063273,0.04865908603304009,0.05890941865705274,0.04788774951371971,0.3283082026948815,0.42280701754385963
4,0.5139310359954834,0.6996307174364725,0.514342895263509,0.4851402560541096,0.5037924795327924,0.0444110705857112,0.051022983325822446,0.04210715162502593,0.32542372380252804,0.42105263157894735
5,0.45525336265563965,0.6998360802729925,0.5163442294863242,0.4842380020169662,0.5039304204510847,0.04436816133876853,0.049833258224425414,0.04079277850169016,0.32124351830677045,0.41754385964912283
6,0.4860341548919678,0.6996137003103892,0.5116744496330887,0.4779488448216801,0.5035542179466509,0.03840377601373096,0.049833258224425414,0.04175023133722361,0.3095652123839396,0.41228070175438597
7,0.4595341682434082,0.6991387158632278,0.5123415610406938,0.4773234080164773,0.5037064903889217,0.03415576056640207,0.04352410995944117,0.03704605971333069,0.3057996435022131,0.4105263157894737
8,0.49789953231811523,0.6987981498241425,0.513675783855904,0.4767918368167722,0.503484351767256,0.03243939068869345,0.04135196034249661,0.03477423375446148,0.30249109820449344,0.4087719298245614
9,0.45825743675231934,0.6982784320910772,0.513675783855904,0.4783662807932213,0.5036778273409649,0.022312808410212437,0.025786390265885528,0.0235699582648764,0.30195381382848174,0.4105263157894737
10,0.49163055419921875,0.6978887220223745,0.5083388925950634,0.4677392856540623,0.5033750738969205,0.02136880497747265,0.035042812077512364,0.0317054746662134,0.2831215921109615,0.4
11,0.47926950454711914,0.6974804600079855,0.5130086724482988,0.4704400360824942,0.5033150606402608,0.026432096116713155,0.05001351960342498,0.03684965913168281,0.2857142807362906,0.40350877192982454
12,0.5112388134002686,0.6970508048931757,0.5103402268178786,0.46840889764996907,0.5033983626233854,0.044196524350997635,0.04173952230734565,0.04398617642059938,0.29401088430657346,0.39473684210526316
13,0.48935818672180176,0.6967129359642664,0.5116744496330887,0.4658624919679888,0.50344852295731,0.04668526067367518,0.040549797205948646,0.044426189262175925,0.28888888392105627,0.3894736842105263
14,0.4763033390045166,0.696429709593455,0.5123415610406938,0.4654433340732195,0.5035309292201859,0.04582707573482084,0.04310950878774222,0.04470568239759787,0.28677839354826634,0.3894736842105263
15,0.5519008636474609,0.6962292244036993,0.5116744496330887,0.4630710510863182,0.5031654753587359,0.05003218193520703,0.03837764758900408,0.04566313523313126,0.28517823144423055,0.38421052631578945
16,0.5788934230804443,0.6960463970899582,0.5103402268178786,0.4630166483160369,0.5025241396607011,0.050890366874061344,0.037395223073456496,0.046460068362510154,0.28677839354826634,0.38421052631578945
17,0.5123133659362793,0.6957470774650574,0.514342895263509,0.46457771549913845,0.5027874814138049,0.046642351426732453,0.02319963947724199,0.03637376541461296,0.2851710977247756,0.3824561403508772
18,0.47812485694885254,0.6955187022686005,0.514342895263509,0.4640960163432073,0.5026943265079451,0.043252520918257875,0.021622352410995943,0.03422091288501125,0.2824427431601451,0.3824561403508772
19,0.4382331371307373,0.6952525029579798,0.513675783855904,0.4640823122362455,0.5032550473836012,0.028877923192447974,0.024776926543488037,0.028957754990274392,0.27480915537417694,0.387719298245614
