round,time,val/loss,val/accuracy,val/macro_f1,val/auroc,val/eo_gap,val/fpr_gap,val/sp_gap,val/worst_group_f1,val/worst_group_accuracy,participating_clients,mgda/alphas,pcgrad/num_conflicts,cagrad/rho_used,cagrad/adjustment,duals/lambda_eo,duals/lambda_fpr,duals/lambda_sp,dfbd/avg_tilt,dfbd/eta,dfbd/tilt_std,selector/signal_max,selector/signal_mean,distill/loss,distill/steps,weights/mean,weights/std,weights/max,weights/min,privacy/sa_enabled,privacy/dp_enabled
1,2.535594940185547,0.7024034460385641,0.4629753168779186,0.36994608988500044,0.5037978538542843,0.020872231520090156,0.00309596515110884,0.11892031983107543,0.0,0.3379978471474704,10,"[0.5000086157433458, 0.49999128245794466, 1.0179871024864785e-07]",0,0.7,0.7543162479288492,2.9361157430685125e-05,0.0,0.000494601612444967,0.7286044955253601,2.0,0.4660441279411316,1.0582213387319017,0.32586739355378913,0.0,300,0.10000000894069672,0.04463448002934456,0.16617293655872345,0.03240556642413139,False,False
2,2.4297831058502197,0.7412594656149546,0.4603068712474983,0.3152124257651896,0.491157449705308,0.011503040080078908,1.006191917755371e-08,0.12544379509508968,0.0,0.317545748116254,10,"[0.5000045556867887, 0.4999953050532431, 1.3925996899409958e-07]",0,0.7,0.6953539429788372,1.1876358257723041e-05,0.0,0.0010218205861747265,0.7424883246421814,2.0,0.4849538207054138,1.0836335691383905,0.3232261508940054,0.0,300,0.10000000149011612,0.04800313711166382,0.16701799631118774,0.023670045658946037,False,False
3,2.5399105548858643,0.7993647406498591,0.4603068712474983,0.3152124257651896,0.48703713656150915,0.011399077912222388,0.012383891849342271,0.09480475794477444,0.0,0.317545748116254,10,"[0.4414751168187074, 0.4577038659952466, 0.10082101718604596]",0,0.7,0.6541971798455709,0.0,0.0,0.0013958443887531757,0.6539085507392883,2.0,0.4731220602989197,1.0641255506873128,0.3166522876483155,0.0,300,0.10000000894069672,0.04549895599484444,0.1959410309791565,0.024158885702490807,False,False
4,2.454202890396118,0.9312797238429388,0.4603068712474983,0.3152124257651896,0.5026567062575017,0.013372257787802988,0.021671834434816517,0.09525030458070999,0.0,0.317545748116254,10,"[0.3532037652277931, 0.3874127027656395, 0.25938353200656705]",0,0.7,0.6499376807909272,0.0,3.335917062941007e-05,0.0017720959149301052,0.8197395205497742,2.0,0.53731369972229,1.044228615696941,0.3092588808160069,0.0,300,0.10000000894069672,0.051608894020318985,0.16631680727005005,0.01702238991856575,False,False
5,2.610403060913086,0.9405119816462199,0.4603068712474983,0.3152124257651896,0.5141165511187545,0.00863200568381206,0.021671834434816517,0.12408613884990793,0.0,0.317545748116254,10,"[0.3865482448842778, 0.3988994569566636, 0.2145522981590568]",0,0.7,0.6563179764171666,0.0,6.671834125882015e-05,0.002292526653036475,0.6516700983047485,2.0,0.4737836718559265,1.0233097085633447,0.29914777654379765,0.0,300,0.09999998658895493,0.041499678045511246,0.1701129674911499,0.018009670078754425,False,False
6,2.458388328552246,0.9735160768032074,0.4603068712474983,0.3152124257651896,0.508335572633955,0.00895229300014111,0.021671834434816517,0.125271461029976,0.0,0.317545748116254,10,"[0.3961003385511145, 0.40560691343166355, 0.19829274801721955]",0,0.7,0.6523708266788633,0.0,0.00010007750825025141,0.0028188838623464108,0.6973892450332642,2.0,0.47063562273979187,1.0039919242724775,0.28953371903193115,0.0,300,0.09999999403953552,0.04600503295660019,0.16502325236797333,0.01634666882455349,False,False
7,2.5324385166168213,0.8689519663651785,0.4603068712474983,0.3152124257651896,0.5186775586248903,0.01980845761589145,0.021671834434816517,0.10690457159349942,0.0,0.317545748116254,10,"[0.40294597646971997, 0.4260677389867036, 0.17098628454357626]",0,0.7,0.6478004996606225,2.404228871455416e-05,0.0001334366825176403,0.003253406845033169,0.6815897822380066,2.0,0.4682479798793793,0.9960317790966586,0.28413637836530936,0.0,300,0.09999999403953552,0.04639910161495209,0.18997856974601746,0.01762242056429386,False,False
8,2.3872108459472656,0.8254243781169256,0.4603068712474983,0.3152124257651896,0.5121038677200337,0.01753599290008201,0.021671834434816517,0.11065949292159488,0.0,0.317545748116254,10,"[0.35481212377500865, 0.39794524225498934, 0.24724263397000185]",0,0.7,0.6521297888738754,3.6722252843901515e-05,0.00016679585678502917,0.0037067043595016003,0.77631014585495,2.0,0.5571064949035645,0.9843737527118771,0.2772641217050868,0.0,300,0.10000000149011612,0.03502044826745987,0.1686401218175888,0.06133908033370972,False,False
9,2.3967349529266357,0.7832730313142141,0.4603068712474983,0.3152124257651896,0.5104423066587843,0.033238472212970493,0.021671834434816517,0.12543398746687134,0.0,0.317545748116254,10,"[0.3909555292160411, 0.41977193735183127, 0.1892725334321275]",0,0.7,0.6477572320392938,0.00012791462359018624,0.00020015503105241805,0.0042338743805885315,0.729392409324646,2.0,0.4866999685764313,0.9776855246429769,0.27180350820266924,0.0,300,0.10000000149011612,0.0552029088139534,0.18423917889595032,0.018321769312024117,False,False
10,2.6183931827545166,0.8171641826629639,0.4603068712474983,0.3152124257651896,0.5061930097991796,0.009715731851465736,0.010835921718793148,0.10595603363325723,0.0,0.317545748116254,10,"[0.3410331654064134, 0.41032171043797566, 0.24864512415561063]",0,0.7,0.6500133524100989,0.00010149327863473445,0.00017933464550878853,0.00466365460306406,0.9298747777938843,2.0,0.5784032344818115,0.968818076790689,0.26759804000886844,0.0,300,0.09999999403953552,0.05348304659128189,0.17619188129901886,0.0550052784383297,False,False
11,2.3934097290039062,0.8022993405659994,0.4603068712474983,0.3152124257651896,0.5025330968631877,0.012226574404493373,0.021671834434816517,0.11686071747369575,0.0,0.317545748116254,10,"[0.3893068177948665, 0.40667758247215563, 0.20401559973297603]",0,0.7,0.6482397998750274,8.762614743318409e-05,0.0002126938197761774,0.0051479581743478775,0.7290205955505371,2.0,0.46769237518310547,0.9590793342576577,0.2620606349140763,0.0,300,0.09999999403953552,0.033994611352682114,0.1672966033220291,0.03517858684062958,False,False
12,2.656263828277588,0.816128134727478,0.4603068712474983,0.3152124257651896,0.49637591587395424,0.022071471306295942,0.021671834434816517,0.12288260249434191,0.0,0.317545748116254,10,"[0.3920241789884836, 0.4277937869492854, 0.18018203406223046]",0,0.7,0.6449631280322566,0.00012298350338824093,0.00024605297949165106,0.005662371404469013,0.8430153727531433,2.0,0.5004169344902039,0.9598903184742128,0.2583671183150929,0.0,300,0.10000000149011612,0.050607066601514816,0.17709237337112427,0.015974143519997597,False,False
13,2.3601508140563965,0.8073584387699763,0.4603068712474983,0.3152124257651896,0.4989251357016177,0.019705545660680224,0.021671834434816517,0.11564737348991139,0.0,0.317545748116254,10,"[0.3584785159060452, 0.3819361361719929, 0.2595853479219614]",0,0.7,0.652242558284054,0.00014651122910436243,0.0002794121392071247,0.006140608340501785,0.6617225408554077,2.0,0.47161364555358887,0.9477400927621054,0.25459859533539597,0.0,300,0.10000000894069672,0.024898743256926537,0.13215403258800507,0.07057193666696548,False,False
14,2.557260036468506,0.840602288643519,0.4603068712474983,0.3152124257651896,0.5033571594919475,0.007494723113261992,0.021671834434816517,0.10239025946483465,0.0,0.317545748116254,10,"[0.36425446340071893, 0.40482044557843544, 0.23092509102084452]",0,0.7,0.6486456150171732,0.00010898484470089898,0.00031277129892259836,0.006552559789270163,0.7275575995445251,2.0,0.48202019929885864,0.9438172484399441,0.2526116814853557,0.0,300,0.10000000894069672,0.04454154521226883,0.16435331106185913,0.018252238631248474,False,False
15,2.3568570613861084,0.7880576054255167,0.4603068712474983,0.3152124257651896,0.4978959531359166,0.008032385790709085,0.021671834434816517,0.11350370572138274,0.0,0.317545748116254,10,"[0.3870628206966446, 0.4197496162323183, 0.19318756307103713]",0,0.7,0.6514747378425874,7.41467738407664e-05,0.000346130458638072,0.007020078133791685,0.7831427454948425,2.0,0.5050485730171204,0.944206881736827,0.2504372875724247,0.0,300,0.10000000149011612,0.03549083694815636,0.16223303973674774,0.04688228666782379,False,False
16,2.6311326026916504,0.7416884750127792,0.4603068712474983,0.3152124257651896,0.5085863743035774,0.009582366394749298,0.021671834434816517,0.12380171756992914,0.0,0.317545748116254,10,"[0.3714081873208801, 0.3948310442118534, 0.23376076846726573]",0,0.7,0.6534141895471104,4.705860555986874e-05,0.00037948961835354567,0.007539086975157261,0.6894398927688599,2.0,0.4669981896877289,0.9367851091332672,0.2476411535863706,0.0,300,0.10000000149011612,0.05145801231265068,0.1887548416852951,0.019895339384675026,False,False
