round,time,val/loss,val/accuracy,val/macro_f1,val/auroc,val/eo_gap,val/fpr_gap,val/sp_gap,val/worst_group_f1,val/worst_group_accuracy
0,0.2637341022491455,0.6977935954928398,0.4854854854854855,0.4731272163120567,0.49464781925818535,0.003189493433395807,0.07643128196667215,0.03228629486697865,0.43993759313952224,0.42375601926163725
1,0.22114348411560059,0.6989816501736641,0.4854854854854855,0.4820806100217865,0.4911763521404696,0.015384615384615441,0.05638508496947703,0.019069533144359885,0.41483979310130276,0.44301765650080255
2,0.25859570503234863,0.701077975332737,0.4944944944944945,0.49332477651333695,0.4885828198622689,0.03902439024390236,0.07222405543639665,0.008747139783477298,0.4035087673096338,0.45425361155698235
3,0.2691075801849365,0.7034232094883919,0.4944944944944945,0.4936827642686027,0.4880914985300632,0.041088180112570316,0.07366771159874608,0.00870018100474712,0.3999999953621427,0.45585874799357945
4,0.28899455070495605,0.705895259976387,0.4964964964964965,0.495517862790079,0.4873585437557892,0.026454033771107,0.0870730902491339,0.019385437655817683,0.40701753923933526,0.45746388443017655
5,0.2722933292388916,0.707270123064518,0.4974974974974975,0.49680724680724675,0.48691554911199714,0.023639774859287033,0.07750371225870323,0.016678904409002437,0.4070796413795912,0.4622792937399679
6,0.32266688346862793,0.7082891389727592,0.4964964964964965,0.4958417987268049,0.4867625145986871,0.028517823639774842,0.05547764395314303,0.006544346163040782,0.40569394552924865,0.463884430176565
7,0.30808401107788086,0.7089326530694962,0.4974974974974975,0.49680724680724675,0.4865249083806532,0.032363977485928674,0.05547764395314303,0.003884771694955713,0.40569394552924865,0.463884430176565
8,0.2720773220062256,0.7090843692421913,0.4994994994994995,0.4988844033162917,0.48676251459868713,0.032363977485928674,0.050692954957927694,0.0006744988217615155,0.40714285248705356,0.46709470304975925
9,0.30835771560668945,0.7090689763426781,0.5015015015015015,0.5007406069364162,0.4865410172767911,0.026454033771107,0.04207226530275532,0.001434377241214535,0.41281138325141525,0.47030497592295345
10,0.36420297622680664,0.7090366557240486,0.5065065065065065,0.5051657947326276,0.48647255446820503,0.026172607879925036,0.04062860914040589,0.006155868993545366,0.42179261400477513,0.47191011235955055
11,0.29052257537841797,0.7084094732999802,0.5025025025025025,0.5016216020886596,0.48713301920985863,0.025422138836773023,0.05547764395314303,0.0033810320685768724,0.4141592873970397,0.46869983948635635
12,0.394794225692749,0.7081024870276451,0.5055055055055055,0.5045001084363478,0.48690749466392824,0.019512195121951237,0.06649067810592313,0.008196441378368169,0.41901407987917827,0.47030497592295345
13,0.3613402843475342,0.7077147215604782,0.5015015015015015,0.5007406069364162,0.48717731867423786,0.017729831144465358,0.0640983336083154,0.01135975547283219,0.4141592873970397,0.46869983948635635
14,0.3073911666870117,0.7075104862451553,0.5005005005005005,0.499344680158723,0.4877451572630985,0.024390243902439046,0.07606005609635369,0.013011850688159465,0.41330997786989976,0.4622792937399679
15,0.27794933319091797,0.7069759741425514,0.4974974974974975,0.49647581869442636,0.48776529338327096,0.012851782363977549,0.07606005609635369,0.020990574092414782,0.41330997786989976,0.4622792937399679
16,0.3020823001861572,0.7065774127840996,0.4964964964964965,0.4954266807914569,0.48787402843220173,0.012851782363977549,0.07845240059396141,0.02259571052901188,0.4125874079740452,0.4606741573033708
17,0.2995469570159912,0.7064557075500488,0.4984984984984985,0.4971360307526296,0.4882163424751319,0.019512195121951237,0.08323708958917664,0.01943239643454797,0.4139130388755841,0.4590690208667737
18,0.33376097679138184,0.7060579434037209,0.4944944944944945,0.49332477651333695,0.48847408481333815,0.012851782363977549,0.09425012374195685,0.030070694306888468,0.4104347780061399,0.45585874799357945
19,0.29555654525756836,0.7058278471231461,0.4964964964964965,0.4950210283543617,0.4883129958519593,0.019512195121951237,0.09903481273717207,0.026907380212424448,0.4117647012905138,0.45425361155698235
