round,time,val/loss,val/accuracy,val/macro_f1,val/auroc,val/eo_gap,val/fpr_gap,val/sp_gap,val/worst_group_f1,val/worst_group_accuracy,participating_clients,mgda/alphas,pcgrad/num_conflicts,cagrad/rho_used,cagrad/adjustment,duals/lambda_eo,duals/lambda_fpr,duals/lambda_sp,dfbd/avg_tilt,dfbd/eta,dfbd/tilt_std,selector/signal_max,selector/signal_mean,distill/loss,distill/steps,weights/mean,weights/std,weights/max,weights/min,privacy/sa_enabled,privacy/dp_enabled
11,2.3430697917938232,0.7111050138870875,0.45963975983989325,0.31489945155393056,0.4844950824958349,0.008279080850688514,6.979280093266375e-09,0.21247231336549177,0.0,0.317545748116254,9,"[0.49998150111193573, 0.5000180791571288, 4.197309367456889e-07]",0,0.7,0.6310302918624024,0.00021832657512277365,0.0,0.008352815173566341,0.9696838855743408,2.0,0.5862340331077576,1.637052241463799,0.4457677966708364,0.0,300,0.1111111044883728,0.06053993105888367,0.1932380199432373,0.04146351292729378,False,False
12,2.5742011070251465,0.7486496915419897,0.4603068712474983,0.3152124257651896,0.48635638917253365,0.010615286358531484,6.979280093266375e-09,0.1629919232103605,0.0,0.317545748116254,9,"[0.49998637986757777, 0.5000136077924304, 1.2339991862692785e-08]",0,0.7,0.6296734954329068,0.00019640300888568163,0.0,0.009067774750292301,0.9251722693443298,2.0,0.543030321598053,1.6174985346284427,0.44213450933124937,0.0,300,0.1111111119389534,0.07524275779724121,0.2200249880552292,0.011157922446727753,False,False
13,2.363156318664551,0.7753902475039164,0.4603068712474983,0.3152124257651896,0.4863617634940256,0.02381127819983797,6.979280093266375e-09,0.20509206413923153,0.0,0.317545748116254,9,"[0.5000133661992232, 0.4999861016737874, 5.3212699051765e-07]",0,0.7,0.6273621536903536,0.00024045939790084958,0.0,0.009993234649300575,0.9393351078033447,2.0,0.44507455825805664,1.5905663044477119,0.43862240187585716,0.0,300,0.1111111119389534,0.0655348151922226,0.23093454539775848,0.021782100200653076,False,False
14,2.5490922927856445,0.7697902570168177,0.4603068712474983,0.3152124257651896,0.4903011411475968,0.02303800244798271,6.979280093266375e-09,0.1996582542666585,0.0,0.317545748116254,9,"[0.49998130479737185, 0.5000186852653045, 9.937323596332675e-09]",0,0.7,0.6298529421750185,0.0002806494012475014,0.0,0.010891526006162167,1.166640043258667,2.0,0.508998453617096,1.5363124355736075,0.4325162375726033,0.0,300,0.1111111119389534,0.06381656974554062,0.18382467329502106,0.02693835459649563,False,False
15,2.3717422485351562,0.7886519233385721,0.4603068712474983,0.3152124257651896,0.4834775442933663,0.02225185835545196,6.979280093266375e-09,0.17002539301688258,0.0,0.317545748116254,9,"[0.4999851210593797, 0.5000145052370111, 3.737036099255338e-07]",0,0.7,0.6285059121820079,0.0003169086994603276,0.0,0.011641653254628181,1.3183283805847168,2.0,0.4832073152065277,1.5383971108258878,0.4347871380844855,0.0,300,0.1111111119389534,0.05743410438299179,0.1919633001089096,0.04034896939992905,False,False
16,2.572059392929077,0.7207861642042795,0.4609739826551034,0.31659105784638997,0.4985498289174325,0.01109492787932198,6.979280093266375e-09,0.1715859004301744,0.0,0.3186221743810549,9,"[0.49998548509822954, 0.5000144624739438, 5.242782665899248e-08]",0,0.7,0.6285592893233085,0.0002973833470605314,0.0,0.012399583123624325,1.1844701766967773,2.0,0.5173218846321106,1.475145554838532,0.42825801289777066,0.0,300,0.1111111119389534,0.06796301901340485,0.19045092165470123,0.02310369350016117,False,False
17,2.3766348361968994,0.7086691757043203,0.4609739826551034,0.3176506113692598,0.5153203991329428,0.019782289224918648,6.979280093266375e-09,0.18602199233190375,0.0,0.31969860064585576,9,"[0.49999354094394993, 0.5000060384638513, 4.205922000537399e-07]",0,0.7,0.628619951925075,0.0003212947922293097,0.0,0.013229693286120892,0.8442907333374023,2.0,0.49418818950653076,1.4568966672755819,0.42685789682269704,0.0,300,0.1111111119389534,0.04479695111513138,0.18135975301265717,0.05930861458182335,False,False
18,2.4994313716888428,0.7729787031809489,0.4603068712474983,0.3152124257651896,0.5047383601153688,0.0035973114059285605,6.979280093266375e-09,0.197253171148498,0.0,0.317545748116254,9,"[0.4999897801076036, 0.5000102125059576, 7.386438967511457e-09]",0,0.7,0.6297042665411023,0.0002642813487909734,0.0,0.014115959405899048,1.0021554231643677,2.0,0.549370527267456,1.4623374817954646,0.4283944431368052,0.0,300,0.1111111119389534,0.0820651724934578,0.21587495505809784,0.01757826656103134,False,False
19,2.3995869159698486,0.8671267926692963,0.4603068712474983,0.3152124257651896,0.4985973020906111,0.035914623376873345,6.979280093266375e-09,0.19652045978836452,0.0,0.317545748116254,9,"[0.4999935496109879, 0.5000064377176683, 1.2671343861757088e-08]",0,0.7,0.6288093952666445,0.0003688544675242156,0.0,0.014998561702668667,1.0825254917144775,2.0,0.5695545673370361,1.4570029019862099,0.4251366112744372,0.0,300,0.1111111119389534,0.07690349221229553,0.21360072493553162,0.013529830612242222,False,False
20,2.520803451538086,0.8656109919150671,0.4603068712474983,0.3152124257651896,0.494057791870443,0.021145173046172028,6.979280093266375e-09,0.21368044814180875,0.0,0.317545748116254,9,"[0.49999381953594385, 0.5000061206482378, 5.981581810705475e-08]",0,0.7,0.6280472591772647,0.0003995803417637944,0.0,0.01596696302294731,1.074235439300537,2.0,0.5409879684448242,1.397240348237352,0.416865314990059,0.0,300,0.1111111044883728,0.0605255551636219,0.1668388545513153,0.014061732217669487,False,False
