round,time,val/loss,val/accuracy,val/macro_f1,val/auroc,val/eo_gap,val/fpr_gap,val/sp_gap,val/worst_group_f1,val/worst_group_accuracy
0,1.0574371814727783,0.6948466151952744,0.514342895263509,0.4796608100582101,0.5043944035398864,0.02317099334906675,0.041946822893195124,0.029630049288992155,0.30335096501516384,0.41578947368421054
1,1.007737159729004,0.699285219113032,0.5216811207471648,0.4770311951836283,0.5028734705576755,0.044196524350997635,0.04409193330328978,0.03701017883783733,0.30111523667120416,0.4017543859649123
2,0.874302864074707,0.7011392712593079,0.5156771180787192,0.4631215960217855,0.5027409039608749,0.053379103196738886,0.03403334835511493,0.0432723358449946,0.28406909296546945,0.38070175438596493
3,0.8373861312866211,0.700679361820221,0.5130086724482988,0.4534050358246053,0.5029648340230379,0.06174640635056855,0.0166831906264083,0.04359337525730364,0.2725450868698519,0.3631578947368421
4,0.819530725479126,0.6996037264664968,0.5163442294863242,0.4541466072984708,0.5031735368409739,0.051576914825144815,0.03323118521856691,0.04307593526334674,0.2650602361238529,0.3701754385964912
5,0.8095216751098633,0.6988869806130728,0.5163442294863242,0.44959957295885533,0.5026378961322799,0.04814417506972751,0.035196034249662,0.04283798840481179,0.25409835586376317,0.36666666666666664
6,1.1600604057312012,0.698394571741422,0.5190126751167445,0.4454372628451653,0.5025922143995987,0.061617678609740406,0.013114015322217204,0.03965025588729629,0.2328482299020146,0.3526315789473684
7,1.126162052154541,0.6979703853527705,0.5256837891927952,0.44351760237047866,0.5026244603285502,0.039562325681184285,0.010734565119423167,0.024342341321549305,0.22736841824195017,0.356140350877193
8,1.039571762084961,0.6972725788752238,0.5270180120080054,0.44306251136496433,0.5028376417477294,0.03278266466423513,0.004425416854438924,0.01788378373274413,0.2262443394417601,0.356140350877193
9,1.0944039821624756,0.6966842611630758,0.5316877918612408,0.452202023988006,0.5024954766127443,0.03368375885003219,0.01487156376746282,0.018401223726701055,0.24053451664049294,0.36666666666666664
10,1.0037736892700195,0.6963725239038467,0.5263509006004002,0.43847369776168227,0.5027516526038587,0.024286633769577348,0.018413699864803984,0.020197155968500385,0.21100916992603744,0.35789473684210527
11,1.1894888877868652,0.6961413522561392,0.5303535690460307,0.4418171662632657,0.5015298901846975,0.0276764642780519,0.0032356917530418916,0.013060638679583791,0.21809744346617435,0.356140350877193
12,1.084895372390747,0.6958147386709849,0.5303535690460307,0.4411100519012816,0.5018595152362014,0.024286633769577348,0.008949977467327619,0.01373859837969521,0.21395348405440787,0.35789473684210527
13,0.837289571762085,0.6954804211854935,0.5310206804536357,0.4443572680100626,0.5023002095985382,0.02600300364728597,0.013681838666065815,0.015611957773874946,0.22068965079709346,0.36140350877192984
14,0.8981213569641113,0.6950969497362772,0.533689126084056,0.44682696597181343,0.5026101288045717,0.023471358077665733,0.008949977467327619,0.010628293014560086,0.22222221788076565,0.3631578947368421
15,0.9695284366607666,0.6949262171983719,0.533689126084056,0.44258936622396955,0.5030875476971033,0.032739755417292404,0.0005137449301487185,0.011865238985515447,0.2136752110330375,0.3543859649122807
16,1.2370457649230957,0.6947364807128906,0.5323549032688459,0.4395442746043658,0.5031780154422171,0.022570263891868697,0.0020910319963947654,0.0075595339263120065,0.2090261240618142,0.3543859649122807
17,0.9218170642852783,0.6948813796043396,0.5303535690460307,0.4330511024197361,0.5022052632521811,0.022527354644925987,0.008400180261378995,0.007042093932355095,0.19806762874431152,0.3473684210526316
18,0.830449104309082,0.6946350683768591,0.5303535690460307,0.4307611312970906,0.5025492198276633,0.018279339197597083,0.005840468679585403,0.006245160802976213,0.19024389839345637,0.3473684210526316
19,1.0197792053222656,0.6945363879203796,0.5290193462308206,0.427590272819714,0.5019329642965908,0.02587427590645784,0.007417755745831464,0.010431892432912204,0.18300653353990157,0.34210526315789475
