round,time,val/loss,val/accuracy,val/macro_f1,val/auroc,val/eo_gap,val/fpr_gap,val/sp_gap,val/worst_group_f1,val/worst_group_accuracy
0,0.15793633460998535,0.6991476118564606,0.464,0.45858585858585854,0.46014580215323714,0.03599071207430338,0.03791435481576322,0.050007419498441896,0.41666666221667625,0.42662116040955633
1,0.12679076194763184,0.7016371935606003,0.454,0.4440167650329313,0.45454545454545453,0.02763157894736845,0.016929862000284568,0.04207680005276093,0.4175084131292725,0.40955631399317405
2,0.14788818359375,0.7040754705667496,0.448,0.4369645042839657,0.4489933857963597,0.04551083591331262,0.01294636505904112,0.052315707902590214,0.41999999564422225,0.4061433447098976
3,0.13093280792236328,0.705945760011673,0.442,0.4329982807044641,0.44630586266273997,0.028637770897832815,0.041115379143548125,0.06140047155034545,0.404040399662166,0.39590443686006827
4,0.13233733177185059,0.7082682549953461,0.444,0.4347387598412389,0.4435539677175365,0.021284829721362142,0.02198036705078965,0.048325666518276744,0.40540540101922024,0.3993174061433447
5,0.12691926956176758,0.7098182290792465,0.44,0.43181818181818177,0.4424918328264053,0.04334365325077394,0.05519988618580163,0.07589322517353392,0.404040399662166,0.39590443686006827
6,0.12655425071716309,0.7113192826509476,0.436,0.43075382727214007,0.4382754791676725,0.02329721362229098,0.0682173851187935,0.07615702956257941,0.38620689211961956,0.3924914675767918
7,0.1261584758758545,0.7129535973072052,0.436,0.4298330745341615,0.43880654661323804,0.008591331269349745,0.059183383127045075,0.06507724522266733,0.3848797206617778,0.3890784982935154
8,0.1383676528930664,0.7137862592935562,0.432,0.42578933747412007,0.43805017782712946,0.015944272445820418,0.06423388817755016,0.07332113238033999,0.38356163941945015,0.3856655290102389
9,0.135650634765625,0.7145625650882721,0.432,0.42796371195152993,0.43840422279083985,0.07058823529411762,0.05811637501778344,0.09689864965128359,0.3944636633795094,0.40273037542662116
10,0.1658649444580078,0.7150461673736572,0.436,0.43337994888363796,0.4348959590595278,0.05688854489164086,0.05199886185801683,0.08608266970041711,0.3886925750177927,0.40955631399317405
11,0.1842179298400879,0.718364492058754,0.434,0.4187455584355835,0.43272341041857776,0.030804953560371495,0.13494095888462088,0.10634614433397638,0.40255590628954063,0.36177474402730375
12,0.14825963973999023,0.7178881019353867,0.43,0.41615349631869414,0.4344614493313378,0.017105263157894735,0.1298904538341158,0.10093815435854314,0.39354838282060356,0.3583617747440273
13,0.1416337490081787,0.7174817621707916,0.43,0.41758524712777567,0.4358937221390753,0.04969040247678025,0.10065443164034715,0.10377405154078256,0.4025973983051527,0.3720136518771331
14,0.1714949607849121,0.7167087346315384,0.434,0.4223523120195624,0.4363121389143695,0.04969040247678025,0.12882344572485416,0.11343588728957488,0.4025973983051527,0.3720136518771331
15,0.1591336727142334,0.7147798091173172,0.444,0.4392538445401882,0.4394502647290752,0.051702786377708976,0.1296059183383127,0.11055052678438937,0.39590443245093127,0.39590443686006827
16,0.15912604331970215,0.7147500663995743,0.44,0.43339107348108336,0.44128486135921086,0.04752321981424157,0.09745340731256225,0.09663484526223809,0.39864864426292007,0.3924914675767918
17,0.1433403491973877,0.7144195586442947,0.446,0.4406277892883251,0.44062505029047777,0.05487616099071213,0.09638639920330061,0.0960577731612009,0.40273037101701825,0.40273037542662116
18,0.17302274703979492,0.7143806219100952,0.448,0.4424242424242424,0.44049630666731043,0.04752321981424157,0.07725138711054214,0.0829829681291323,0.4041095846235223,0.4061433447098976
19,0.15715575218200684,0.7146183848381042,0.444,0.4369369369369369,0.44183202175767233,0.06857585139318889,0.07831839521980366,0.09521689667111843,0.41077440639571927,0.40273037542662116
