round,time,val/loss,val/accuracy,val/macro_f1,val/auroc,val/eo_gap,val/fpr_gap,val/sp_gap,val/worst_group_f1,val/worst_group_accuracy
0,0.1640169620513916,0.6985495239496231,0.478,0.46393141608370064,0.49600090120536217,0.09295665634674921,0.0793854033290653,0.08161448286095863,0.4580645118486994,0.42662116040955633
1,0.16229772567749023,0.6950925439596176,0.524,0.48716622709486135,0.49793205555287345,0.06578947368421051,0.03329065300896286,0.040312608201018924,0.33519552570768707,0.4251207729468599
2,0.17642807960510254,0.697996586561203,0.51,0.3988467672678199,0.4974009881073078,0.004024767801857593,0.056907099160620284,0.03591037245882178,0.12213740057572417,0.3719806763285024
3,0.1889634132385254,0.7028778195381165,0.532,0.3918918918918919,0.4956468562416517,0.02407120743034056,0.004268032437046522,0.008194423834726551,0.072072069591754,0.3671497584541063
4,0.1851978302001953,0.7070291638374329,0.542,0.3876972604131573,0.4945203495389369,0.0020123839009287964,0.002134016218523261,0.004517650162404574,0.07619047445260775,0.36231884057971014
5,0.1997828483581543,0.7095104157924652,0.534,0.37018516015677794,0.4947617438323758,0.008359133126934985,0.002134016218523261,0.0016817529801652076,0.03883495001602418,0.3526570048309179
6,0.18300771713256836,0.7096584737300873,0.532,0.3657298985167838,0.49389272437599574,0.0010061919504643982,0.002134016218523261,0.0031491648942309283,0.03883495001602418,0.34782608695652173
7,0.18400073051452637,0.7104178369045258,0.534,0.36667916999635775,0.4930719837783034,0.0010061919504643982,0.01621852326077678,0.007980082768627064,0.03883495001602418,0.3526570048309179
8,0.1952977180480957,0.7104397118091583,0.534,0.36667916999635775,0.4929754260609279,0.0010061919504643982,0.01621852326077678,0.007980082768627064,0.03883495001602418,0.3526570048309179
9,0.18827223777770996,0.7103132009506226,0.532,0.35855263157894735,0.4933455639775343,0.004179566563467492,0.01116801821027173,0.0059850620764702964,0.019801979076561185,0.34782608695652173
10,0.21639108657836914,0.7093171626329422,0.536,0.3640350877192982,0.4926052881443216,0.006346749226006192,0.006117513159766682,0.0059850620764702964,0.028776977990787225,0.34782608695652173
11,0.3837912082672119,0.7100202739238739,0.536,0.3603740708881978,0.49275012472038493,0.004179566563467492,0.0010670081092616305,0.0008408764900826038,0.020202019422507937,0.34782608695652173
12,0.32841038703918457,0.7098738253116608,0.534,0.355752055786895,0.49231561499219484,0.003173374613003096,0.0010670081092616305,0.003990041384313532,0.014492753335433735,0.34299516908212563
13,0.2872912883758545,0.7098137736320496,0.532,0.35109592687904867,0.49162361801767007,0.010526315789473684,0.0010670081092616305,0.008820959258709668,0.0,0.33816425120772947
14,0.2501659393310547,0.7099968940019608,0.532,0.35109592687904867,0.49115692238368824,0.010526315789473684,0.0010670081092616305,0.008820959258709668,0.0,0.33816425120772947
15,0.35494470596313477,0.709530308842659,0.532,0.35109592687904867,0.4907867844670819,0.010526315789473684,0.0010670081092616305,0.008820959258709668,0.0,0.33816425120772947
16,0.2788960933685303,0.7094632238149643,0.532,0.35109592687904867,0.4908028774199778,0.010526315789473684,0.0010670081092616305,0.008820959258709668,0.0,0.33816425120772947
17,0.2671494483947754,0.7094831317663193,0.534,0.35196773744958976,0.491430502582919,0.010526315789473684,0.00398349694124342,0.005407989975433216,0.0,0.33816425120772947
18,0.34599733352661133,0.7094273716211319,0.536,0.3528374729419115,0.49096380694893704,0.010526315789473684,0.010101010101010102,0.010238907849829351,0.0,0.34299516908212563
19,0.2681450843811035,0.7096378803253174,0.536,0.3528374729419115,0.4921546854632356,0.010526315789473684,0.010101010101010102,0.010238907849829351,0.0,0.34299516908212563
