round,time,val/loss,val/accuracy,val/macro_f1,val/auroc,val/eo_gap,val/fpr_gap,val/sp_gap,val/worst_group_f1,val/worst_group_accuracy,participating_clients,mgda/alphas,pcgrad/num_conflicts,cagrad/rho_used,cagrad/adjustment,duals/lambda_eo,duals/lambda_fpr,duals/lambda_sp,dfbd/avg_tilt,dfbd/eta,dfbd/tilt_std,selector/signal_max,selector/signal_mean,distill/loss,distill/steps,weights/mean,weights/std,weights/max,weights/min,privacy/sa_enabled,privacy/dp_enabled
1,4.571127653121948,0.6986089547475179,0.49099399599733157,0.4905142134229593,0.48966697121155117,0.009823877312373663,0.0020661096955413654,0.19879274792684826,0.0,0.4682454251883746,10,"[0.49999920310681617, 0.5000007342823457, 6.261083842279743e-08]",0,0.7,0.7522071044670462,0.0,0.0,0.0017879274673759937,0.8697136640548706,2.0,0.6045493483543396,1.0934574564546344,0.4952091840878129,0.0,300,0.10000000149011612,0.0662037655711174,0.1935606300830841,0.019703427329659462,False,False
2,4.107572555541992,0.711419994632403,0.46364242828552366,0.3592709316865287,0.5003645581412013,0.017047199360017862,5.998400305017749e-09,0.186611430001973,0.0,0.3326157158234661,10,"[0.50001326845248, 0.4999866931073986, 3.844012163853757e-08]",0,0.7,0.6933979383630168,2.047199450316839e-05,0.0,0.0034540416672825813,0.7477512359619141,2.0,0.48237547278404236,1.076477134376764,0.4940410555651411,0.0,300,0.10000000149011612,0.06366811692714691,0.17799249291419983,0.018684079870581627,False,False
3,4.383687973022461,0.7333174844582876,0.4609739826551034,0.3176506113692598,0.46523172282832626,0.013695461205090131,5.998400305017749e-09,0.1988408706166172,0.0,0.3186221743810549,10,"[0.5000012261901831, 0.4999987478859693, 2.5923848052437043e-08]",0,0.7,0.6505286566527162,7.426606316585094e-06,0.0,0.005242450162768364,0.7311235666275024,2.0,0.5076904296875,1.0964351574517783,0.501770635416042,0.0,300,0.10000000149011612,0.05576220154762268,0.1578075885772705,0.021645722910761833,False,False
4,4.7625768184661865,0.8210860093434652,0.4603068712474983,0.3152124257651896,0.47755862489027423,0.003939389281500616,5.998400305017749e-09,0.21476459962717054,0.0,0.317545748116254,10,"[0.5000013508383322, 0.499998627057496, 2.21041719132439e-08]",0,0.7,0.6377053676955525,0.0,0.0,0.007190096192061901,0.6707791090011597,2.0,0.47097769379615784,1.176947511155158,0.5153723135804144,0.0,300,0.10000000894069672,0.07240664958953857,0.21970021724700928,0.02000092901289463,False,False
5,4.960332632064819,0.8422494977712631,0.4603068712474983,0.3152124257651896,0.49899410616076384,0.005392562702126402,5.998400305017749e-09,0.20223805369476788,0.0,0.317545748116254,10,"[0.5000052976814445, 0.49999467396909425, 2.8349460993201885e-08]",0,0.7,0.6415606314453374,0.0,0.0,0.009012476541101933,0.6516250371932983,2.0,0.4737802743911743,1.2377015429274176,0.5248538759923452,0.0,300,0.09999999403953552,0.07640764862298965,0.22328369319438934,0.017573654651641846,False,False
6,4.329159498214722,0.723382423321406,0.4603068712474983,0.3152124257651896,0.4910965407283997,0.01677065765339525,5.998400305017749e-09,0.19246984466890693,0.0,0.317545748116254,10,"[0.5000039173649277, 0.4999960441497771, 3.848529530248449e-08]",0,0.7,0.6448992934508141,1.7706575818010606e-05,0.0,0.01073717512190342,0.7312833070755005,2.0,0.49377068877220154,1.2791105306841897,0.5335542482877538,0.0,300,0.10000000894069672,0.06948257982730865,0.18078190088272095,0.01613781973719597,False,False
7,4.197575807571411,0.7616417507330576,0.4603068712474983,0.3152124257651896,0.49304652370971497,0.0008854653609381424,5.998400305017749e-09,0.20134115830593236,0.0,0.317545748116254,10,"[0.500004281291416, 0.4999956831358616, 3.5572722368864374e-08]",0,0.7,0.6453973126187061,0.0,0.0,0.012550586834549904,0.8130030632019043,2.0,0.5510421395301819,1.2947205303181009,0.5430429104667134,0.0,300,0.09999999403953552,0.08438070118427277,0.229531928896904,0.016108255833387375,False,False
8,4.294291257858276,0.753439391652743,0.4603068712474983,0.3152124257651896,0.4863823650597445,0.005415164690725893,5.998400305017749e-09,0.1956731421161899,0.0,0.317545748116254,10,"[0.5000089833715151, 0.4999909472213608, 6.940712390636016e-08]",0,0.7,0.6466359622753703,0.0,0.0,0.01430731825530529,0.6772398352622986,2.0,0.47186076641082764,1.2729313976788934,0.540296663247531,0.0,300,0.10000000149011612,0.05349019914865494,0.16080740094184875,0.018390774726867676,False,False
9,4.17902135848999,0.7789900203545889,0.4603068712474983,0.3152124257651896,0.49274914458716257,0.005346029264070351,5.998400305017749e-09,0.19713774578292342,0.0,0.317545748116254,10,"[0.5000025793712967, 0.49999737970257885, 4.092612493472589e-08]",0,0.7,0.6470867398919798,0.0,0.0,0.01607869565486908,0.7624467611312866,2.0,0.4869328737258911,1.29672235759864,0.5457457918689269,0.0,300,0.10000000149011612,0.07601616531610489,0.19464907050132751,0.015197783708572388,False,False
10,4.3004233837127686,0.8270978182554245,0.4603068712474983,0.3152124257651896,0.4968793106536966,0.005415164690725893,5.998400305017749e-09,0.1956731421161899,0.0,0.317545748116254,10,"[0.500005795481448, 0.4999941711777951, 3.334075688960223e-08]",0,0.7,0.6433134077800962,0.0,0.0,0.017835427075624466,0.7354551553726196,2.0,0.4882097840309143,1.272785653377501,0.541431450468115,0.0,300,0.10000000149011612,0.08311609923839569,0.22078263759613037,0.015655983239412308,False,False
