round,time,val/loss,val/accuracy,val/macro_f1,val/auroc,val/eo_gap,val/fpr_gap,val/sp_gap,val/worst_group_f1,val/worst_group_accuracy,participating_clients,mgda/alphas,pcgrad/num_conflicts,cagrad/rho_used,cagrad/adjustment,duals/lambda_eo,duals/lambda_fpr,duals/lambda_sp,dfbd/avg_tilt,dfbd/eta,dfbd/tilt_std,selector/signal_max,selector/signal_mean,distill/loss,distill/steps,weights/mean,weights/std,weights/max,weights/min,privacy/sa_enabled,privacy/dp_enabled
11,1.412428379058838,1.0533691942691803,0.462,0.31600547195622436,0.47527317787540835,0.01457372707707505,0.08974043607813759,0.2442813397089616,0.0,0.3242320819112628,10,"[0.49999896774456243, 0.5000010232651506, 8.99028689589236e-09]",0,0.7,0.696556217586597,0.0006689847796224058,0.0034997304901480675,0.01247879397124052,0.7036445736885071,2.0,0.4765932559967041,1.6510875297297807,0.39994798947432,0.0,300,0.09999998658895493,0.06865444034337997,0.18530140817165375,0.022644510492682457,False,False
12,1.434586763381958,0.9550104886293411,0.462,0.31600547195622436,0.4692544134923317,0.011623816916647267,0.023494070837412423,0.2490286637056287,0.0,0.3242320819112628,10,"[0.5000011996520768, 0.4999987881493347, 1.2198588494949564e-08]",0,0.7,0.696169958887413,0.0006521038594655693,0.003542200895026326,0.013623937033116817,0.6502655744552612,2.0,0.47424861788749695,1.7110611184277926,0.3988357790643561,0.0,300,0.10000000149011612,0.06304337084293365,0.1876898556947708,0.028644835576415062,False,False
13,1.3485910892486572,0.9182950705289841,0.462,0.31600547195622436,0.4850094143774441,0.022095020995482773,0.046791121241016906,0.27544771470396173,0.0,0.3242320819112628,10,"[0.5000015337625046, 0.49999845727885794, 8.958637477858022e-09]",0,0.7,0.6996050103567063,0.0006875789840705693,0.003701156470924616,0.01490117609500885,0.6783262491226196,2.0,0.4722593426704407,1.7787814700459357,0.39607004115741734,0.0,300,0.10000000149011612,0.0567328967154026,0.18483245372772217,0.029454000294208527,False,False
14,1.3478827476501465,1.0295413434505463,0.462,0.31600547195622436,0.48969246367015884,0.021313587900174347,0.05846427290114802,0.27731319432853035,0.0,0.3242320819112628,10,"[0.5000010971356843, 0.49999888969918554, 1.3165130253156386e-08]",0,0.7,0.6985796629124414,0.0007191469194367528,0.003918477799743414,0.016187742352485657,0.6799716949462891,2.0,0.4715772271156311,1.869049174176596,0.39682741457348075,0.0,300,0.10000000149011612,0.05603206530213356,0.1837971955537796,0.03246181830763817,False,False
15,1.4597008228302002,1.1604359447956085,0.462,0.31600547195622436,0.5026955696100678,0.019027896021184487,0.07801803150134873,0.2480122989580989,0.0,0.3242320819112628,10,"[0.5000004173109883, 0.4999994798241459, 1.0286486581511237e-07]",0,0.7,0.6989069713933482,0.000739286420866847,0.004233567975461483,0.01732780411839485,0.6693994998931885,2.0,0.46923306584358215,1.9227178539517007,0.39762128379356587,0.0,300,0.09999999403953552,0.06113947555422783,0.23013564944267273,0.03092373162508011,False,False
16,1.445547342300415,1.2676606476306915,0.462,0.31600547195622436,0.4956468562416517,0.022095020995482773,0.10239866360577737,0.25041169168075017,0.0,0.3242320819112628,10,"[0.5000001891591056, 0.49999948395361554, 3.2688727992205536e-07]",0,0.7,0.6991843594559992,0.0007747615454718471,0.004670561291277409,0.018479863181710243,0.6614795923233032,2.0,0.47124210000038147,1.9561926825358702,0.39830001894226535,0.0,300,0.10000000149011612,0.06478732079267502,0.23242884874343872,0.032400261610746384,False,False
17,1.441051721572876,1.3418635427951813,0.462,0.31600547195622436,0.4994287001721946,0.02354067237222912,0.09850761305240036,0.23981705400464076,0.0,0.3242320819112628,10,"[0.49999940453556946, 0.5000003423275785, 2.531368525124242e-07]",0,0.7,0.7000673754884043,0.0008174648974090815,0.005088099278509617,0.019578948616981506,0.6520742177963257,2.0,0.4736533761024475,1.9582898246807665,0.39932269503441387,0.0,300,0.09999999403953552,0.06684933602809906,0.23480719327926636,0.02749987132847309,False,False
18,1.2985377311706543,1.1727843284606934,0.462,0.31600547195622436,0.5110156262572619,0.02426349806060224,0.09850761305240036,0.23563580659266636,0.0,0.3242320819112628,10,"[0.5000004437787704, 0.4999992504644764, 3.057567538471974e-07]",0,0.7,0.695545493168869,0.000863782363012433,0.005505637265741825,0.0206571277230978,0.6893668174743652,2.0,0.4714511036872864,1.9781141963806281,0.4050632278308157,0.0,300,0.10000000149011612,0.046360764652490616,0.15553565323352814,0.027335816994309425,False,False
19,1.311697244644165,1.0960108041763306,0.462,0.31600547195622436,0.5018426431065837,0.03539892042087589,0.08974043607813759,0.21732837561254592,0.0,0.3242320819112628,10,"[0.5000011392982325, 0.49999878905741046, 7.164435735222687e-08]",0,0.7,0.698454211022336,0.0009657769696787,0.005879339296370745,0.02164376899600029,0.7176526784896851,2.0,0.48833778500556946,1.9678172406440853,0.40320622599526434,0.0,300,0.09999999403953552,0.06246136501431465,0.18451792001724243,0.027427125722169876,False,False
20,1.186786413192749,1.2214342951774597,0.462,0.31600547195622436,0.5064854600170585,0.022095020995482773,0.0867852084756115,0.2589735998618,0.0,0.3242320819112628,10,"[0.5000007962053296, 0.499999102164259, 1.0163041160634124e-07]",0,0.7,0.6961208785542317,0.0010012520942837,0.006238265428692102,0.022838637232780457,0.6797495484352112,2.0,0.4673483967781067,1.9800612681704055,0.39975779794015004,0.0,300,0.10000000149011612,0.06789396703243256,0.2064627707004547,0.028826044872403145,False,False
